unit_m,  c_time,       chm_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,  62506366.223, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506366.382, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506366.485, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506366.585, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506366.685, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506366.785, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506366.885, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506366.985, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506367.085, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506367.185, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506367.285, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506367.385, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
unit_sim,  62506367.485, 0, 0, 25.00000,25.00000, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -342000.0,   0.05000, 0, 
