fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 1970-01-01T07:36:22, 27382,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:36:31, 27391,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:36:41, 27401,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:36:50, 27410,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:37:00, 27420,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:37:09, 27429,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:37:19, 27439,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:36:22, 27382,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:36:31, 27391,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:36:41, 27401,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:36:50, 27410,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:37:00, 27420,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:37:09, 27429,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
unit_f, 1970-01-01T07:37:19, 27439,   0.058,  13.254,   0.000,   0.000,  25.000,  13.254,   0.000,  0.8999,  0.8998,  13.254,  13.254,   0.000, 0, 0,
