fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, Voc_stat, e_w_f, fltw, falw,
unit_f, 2022-11-21T09:33:34, 1669023214,   0.000,  20.463,  39.760,  39.760,  25.000,  20.463,  39.760,  0.9879,  0.9886,  13.494,  13.340,  -0.044, 12, 12,
unit_f, 2022-11-21T09:33:44, 1669023224,   0.000,   9.730, -24.422, -24.422,  25.000,   9.730, -24.422,  0.9938,  0.9938,  13.540,  13.450,   0.164, 12, 12,
unit_f, 2022-11-21T09:33:55, 1669023235,   0.000,   3.126,  17.083,  17.083,  25.000,   3.126,  17.083,  0.9459,  0.9457,  12.935,  13.257,   0.028, 12, 12,
unit_f, 2022-11-21T09:34:05, 1669023245,   0.000,  10.236, -41.178, -41.178,  25.000,  10.236, -41.178,  0.9114,  0.9106,  12.806,  13.141,   0.102, 12, 12,
unit_f, 2022-11-21T09:34:15, 1669023255,   0.000,  20.967,   2.790,   2.790,  25.000,  20.967,   2.790,  0.9389,  0.9370,  13.143,  13.197,   0.083, 12, 12,
unit_f, 2022-11-21T09:34:25, 1669023265,   0.000,  20.302,  53.695,  53.695,  25.000,  20.302,  53.695,  0.9896,  0.9883,  13.500,  13.347,  -0.052, 12, 12,
unit_f, 2022-11-21T09:34:35, 1669023275,   0.000,  15.396,   0.000,   0.000,  25.000,  15.396,   0.000,  0.9996,  0.9979,  14.239,  14.091,   0.301, 0, 12,
unit_f, 2022-11-21T09:33:34, 1669023214,   0.000,  20.463,  39.760,  39.760,  25.000,  20.463,  39.760,  0.9879,  0.9886,  13.494,  13.340,  -0.044, 12, 12,
unit_f, 2022-11-21T09:33:44, 1669023224,   0.000,   9.730, -24.422, -24.422,  25.000,   9.730, -24.422,  0.9938,  0.9938,  13.540,  13.450,   0.164, 12, 12,
unit_f, 2022-11-21T09:33:55, 1669023235,   0.000,   3.126,  17.083,  17.083,  25.000,   3.126,  17.083,  0.9459,  0.9457,  12.935,  13.257,   0.028, 12, 12,
unit_f, 2022-11-21T09:34:05, 1669023245,   0.000,  10.236, -41.178, -41.178,  25.000,  10.236, -41.178,  0.9114,  0.9106,  12.806,  13.141,   0.102, 12, 12,
unit_f, 2022-11-21T09:34:15, 1669023255,   0.000,  20.967,   2.790,   2.790,  25.000,  20.967,   2.790,  0.9389,  0.9370,  13.143,  13.197,   0.083, 12, 12,
unit_f, 2022-11-21T09:34:25, 1669023265,   0.000,  20.302,  53.695,  53.695,  25.000,  20.302,  53.695,  0.9896,  0.9883,  13.500,  13.347,  -0.052, 12, 12,
unit_f, 2022-11-21T09:34:35, 1669023275,   0.000,  15.396,   0.000,   0.000,  25.000,  15.396,   0.000,  0.9996,  0.9979,  14.239,  14.091,   0.301, 0, 12,
