unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min,
pro1a_20230403, 2023-03-18T15:56:20,       427.894, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.231,  1929.247,  1929.247,    25.000,13.26230,    13.80000,21.84761,13.18344,13.26324,  -0.084119, 0.94435,0.94941,0.94436,0.02500,
pro1a_20230403, 2023-03-18T15:56:20,       427.995, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,35.310,  1935.720,  1935.720,    25.000,13.26239,    13.80000,21.92305,13.18695,13.26324,  -0.084119, 0.94489,0.94941,0.94490,0.02500,
pro1a_20230403, 2023-03-18T15:56:20,       428.094, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,35.386,  1941.948,  1941.948,    25.000,13.26248,    13.80000,21.99568,13.18985,13.26324,  -0.084119, 0.94543,0.94941,0.94543,0.02500,
pro1a_20230403, 2023-03-18T15:56:20,       428.195, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,35.458,  1947.749,  1947.749,    25.000,13.26257,    13.80000,22.06353,13.19472,13.26324,  -0.084119, 0.94597,0.94941,0.94598,0.02500,
pro1a_20230403, 2023-03-18T15:56:20,       428.294, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,35.526,  1953.356,  1953.356,    25.000,13.26266,    13.80000,22.12915,13.19704,13.26324,  -0.084119, 0.94651,0.94941,0.94652,0.02500,
pro1a_20230403, 2023-03-18T15:56:20,       428.395, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,35.592,  1958.547,  1958.547,    25.000,13.26275,    13.80000,22.19012,13.20179,13.26324,  -0.084119, 0.94705,0.94941,0.94706,0.02500,
pro1a_20230403, 2023-03-18T15:56:20,       428.495, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.653,  1963.531,  1963.531,    25.000,13.26284,    13.80000,22.24873,13.20424,13.26324,  -0.084119, 0.94760,0.94941,0.94761,0.02500,
pro1a_20230403, 2023-03-18T15:56:20,       428.595, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.712,  1968.153,  1968.153,    25.000,13.26294,    13.80000,22.30325,13.20841,13.26324,  -0.084119, 0.94815,0.94941,0.94815,0.02500,
pro1a_20230403, 2023-03-18T15:56:20,       428.694, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,35.766,  1972.465,  1972.465,    25.000,13.26303,    13.80000,22.35425,13.21203,13.26324,  -0.084119, 0.94870,0.94941,0.94870,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       428.795, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,35.817,  1976.427,  1976.427,    25.000,13.26312,    13.80000,22.40134,13.21602,13.26324,  -0.084119, 0.94924,0.94941,0.94925,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       428.895, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.865,  1980.153,  1980.153,    25.000,13.26321,    13.80000,22.44575,13.21880,13.26324,  -0.084119, 0.94979,0.94941,0.94980,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       428.994, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,35.909,  1983.529,  1983.529,    25.000,13.26330,    13.80000,22.48617,13.22288,13.26324,  -0.084119, 0.95034,0.94941,0.95034,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       429.094, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.950,  1986.562,  1986.562,    25.000,13.26339,    13.80000,22.52275,13.22681,13.26324,  -0.084119, 0.95089,0.94941,0.95089,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       429.194, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.986,  1989.313,  1989.313,    25.000,13.26348,    13.80000,22.55614,13.23009,13.26324,  -0.084119, 0.95144,0.94941,0.95145,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       429.294, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.020,  1991.751,  1991.751,    25.000,13.26357,    13.80000,22.58599,13.23373,13.26324,  -0.084119, 0.95199,0.94941,0.95200,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       429.394, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.050,  1993.874,  1993.874,    25.000,13.26367,    13.80000,22.61229,13.23737,13.26324,  -0.084119, 0.95255,0.94941,0.95255,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       429.494, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.076,  1995.682,  1995.682,    25.000,13.26376,    13.80000,22.63502,13.24102,13.26324,  -0.084119, 0.95310,0.94941,0.95311,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       429.595, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,36.099,  1997.175,  1997.175,    25.000,13.26385,    13.80000,22.65422,13.24465,13.26324,  -0.084119, 0.95365,0.94941,0.95367,0.02500,
pro1a_20230403, 2023-03-18T15:56:21,       429.694, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,36.118,  1998.363,  1998.363,    25.000,13.26394,    13.80000,22.66992,13.24824,13.26324,  -0.084119, 0.95421,0.94941,0.95421,0.02500,
pro1a_20230403, 2023-03-18T15:56:22,       429.794, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.134,  1999.215,  1999.215,    25.000,13.26404,    13.80000,22.68185,13.25211,13.26510,  -0.012991, 0.95476,0.96061,0.95477,0.02500,
pro1a_20230403, 2023-03-18T15:56:22,       429.895, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,36.146,  1999.761,  1999.761,    25.000,13.26413,    13.80000,22.69034,13.25563,13.26510,  -0.012991, 0.95532,0.96061,0.95533,0.02500,
pro1a_20230403, 2023-03-18T15:56:22,       429.995, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.155,  1999.992,  1999.992,    25.000,13.26422,    13.80000,22.69525,13.25931,13.26510,  -0.012991, 0.95588,0.96061,0.95588,0.02500,
pro1a_20230403, 2023-03-18T15:56:22,       430.095, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.160,  1999.904,  1999.904,    25.000,13.26431,    13.80000,22.69654,13.26302,13.26510,  -0.012991, 0.95643,0.96061,0.95644,0.02500,
pro1a_20230403, 2023-03-18T15:56:22,       430.197, 0.102,   0,  360000, 0,  0,  255,  0, 25.0,36.161,  1999.500,  1999.500,    25.000,13.26441,    13.80000,22.69431,13.26663,13.26510,  -0.012991, 0.95699,0.96061,0.95700,0.02500,
pro1a_20230403, 2023-03-18T15:56:22,       430.296, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,36.159,  1998.762,  1998.762,    25.000,13.26450,    13.80000,22.68601,13.27280,13.26510,  -0.012991, 0.95755,0.96061,0.95755,0.02500,
pro1a_20230403, 2023-03-18T15:56:22,       430.397, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,36.151,  1997.732,  1997.732,    25.000,13.26459,    13.80000,22.67438,13.27623,13.26510,  -0.012991, 0.95810,0.96061,0.95811,0.02500,
pro1a_20230403, 2023-03-18T15:56:22,       430.497, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.139,  1996.363,  1996.363,    25.000,13.26469,    13.80000,22.65890,13.28016,13.26510,  -0.012991, 0.95866,0.96061,0.95867,0.02500,
pro1a_20230403, 2023-03-18T15:56:22,       430.596, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,36.124,  1994.690,  1994.690,    25.000,13.26478,    13.80000,22.64000,13.28368,13.26510,  -0.012991, 0.95921,0.96061,0.95921,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       430.697, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,36.105,  1992.724,  1992.724,    25.000,13.26487,    13.80000,22.61778,13.28709,13.26510,  -0.012991, 0.95976,0.96061,0.95977,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       430.797, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.083,  1990.400,  1990.400,    25.000,13.26496,    13.80000,22.59152,13.29122,13.26510,  -0.012991, 0.96032,0.96061,0.96032,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       430.897, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.057,  1987.784,  1987.784,    25.000,13.26505,    13.80000,22.56196,13.29462,13.26510,  -0.012991, 0.96087,0.96061,0.96088,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       430.997, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,36.027,  1984.853,  1984.853,    25.000,13.26515,    13.80000,22.52884,13.29826,13.26510,  -0.012991, 0.96142,0.96061,0.96143,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       431.096, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,35.994,  1981.609,  1981.609,    25.000,13.26524,    13.80000,22.49219,13.30189,13.26510,  -0.012991, 0.96197,0.96061,0.96197,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       431.197, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,35.958,  1978.090,  1978.090,    25.000,13.26533,    13.80000,22.45241,13.30510,13.26510,  -0.012991, 0.96251,0.96061,0.96252,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       431.297, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.918,  1974.183,  1974.183,    25.000,13.26542,    13.80000,22.40827,13.30956,13.26510,  -0.012991, 0.96306,0.96061,0.96307,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       431.397, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.874,  1970.002,  1970.002,    25.000,13.26551,    13.80000,22.36103,13.31276,13.26510,  -0.012991, 0.96361,0.96061,0.96362,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       431.497, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.827,  1965.510,  1965.510,    25.000,13.26560,    13.80000,22.31027,13.31636,13.26510,  -0.012991, 0.96416,0.96061,0.96416,0.02500,
pro1a_20230403, 2023-03-18T15:56:23,       431.597, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.776,  1960.708,  1960.708,    25.000,13.26569,    13.80000,22.25600,13.31996,13.26510,  -0.012991, 0.96470,0.96061,0.96471,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       431.696, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,35.722,  1955.596,  1955.596,    25.000,13.26579,    13.80000,22.19823,13.32355,13.26510,  -0.012991, 0.96524,0.96061,0.96524,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       431.797, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,35.664,  1950.231,  1950.231,    25.000,13.26587,    13.80000,22.13761,13.32650,13.26694,   0.059559, 0.96578,0.97164,0.96579,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       431.896, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,35.604,  1944.446,  1944.446,    25.000,13.26597,    13.80000,22.07224,13.33133,13.26694,   0.059559, 0.96632,0.97164,0.96632,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       431.997, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,35.538,  1938.472,  1938.472,    25.000,13.26605,    13.80000,22.00474,13.33356,13.26694,   0.059559, 0.96685,0.97164,0.96687,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       432.097, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.471,  1932.068,  1932.068,    25.000,13.26615,    13.80000,21.93237,13.33850,13.26694,   0.059559, 0.96740,0.97164,0.96740,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       432.197, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.399,  1925.422,  1925.422,    25.000,13.26623,    13.80000,21.85726,13.34135,13.26694,   0.059559, 0.96793,0.97164,0.96794,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       432.297, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.324,  1918.470,  1918.470,    25.000,13.26632,    13.80000,21.77872,13.34487,13.26694,   0.059559, 0.96846,0.97164,0.96847,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       432.397, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.245,  1911.216,  1911.216,    25.000,13.26641,    13.80000,21.69674,13.34838,13.26694,   0.059559, 0.96899,0.97164,0.96900,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       432.497, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.163,  1903.661,  1903.661,    25.000,13.26650,    13.80000,21.61136,13.35188,13.26694,   0.059559, 0.96952,0.97164,0.96953,0.02500,
pro1a_20230403, 2023-03-18T15:56:24,       432.597, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,35.078,  1895.804,  1895.804,    25.000,13.26659,    13.80000,21.52259,13.35536,13.26694,   0.059559, 0.97005,0.97164,0.97005,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       432.696, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,34.989,  1887.648,  1887.648,    25.000,13.26668,    13.80000,21.43043,13.35883,13.26694,   0.059559, 0.97057,0.97164,0.97057,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       432.797, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,34.897,  1879.280,  1879.280,    25.000,13.26676,    13.80000,21.33587,13.36132,13.26694,   0.059559, 0.97109,0.97164,0.97110,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       432.897, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,34.803,  1870.444,  1870.444,    25.000,13.26685,    13.80000,21.23602,13.36670,13.26694,   0.059559, 0.97161,0.97164,0.97162,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       432.997, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,34.703,  1861.398,  1861.398,    25.000,13.26694,    13.80000,21.13379,13.36915,13.26694,   0.059559, 0.97213,0.97164,0.97213,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       433.096, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,34.601,  1852.058,  1852.058,    25.000,13.26702,    13.80000,21.02826,13.37256,13.26694,   0.059559, 0.97264,0.97164,0.97264,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       433.197, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,34.495,  1842.523,  1842.523,    25.000,13.26711,    13.80000,20.92051,13.37485,13.26694,   0.059559, 0.97315,0.97164,0.97316,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       433.296, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,34.388,  1832.502,  1832.502,    25.000,13.26719,    13.80000,20.80727,13.38043,13.26694,   0.059559, 0.97366,0.97164,0.97366,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       433.396, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,34.275,  1822.393,  1822.393,    25.000,13.26728,    13.80000,20.69304,13.38151,13.26694,   0.059559, 0.97416,0.97164,0.97417,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       433.497, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,34.160,  1811.895,  1811.895,    25.000,13.26736,    13.80000,20.57442,13.38598,13.26694,   0.059559, 0.97466,0.97164,0.97467,0.02500,
pro1a_20230403, 2023-03-18T15:56:25,       433.597, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,34.042,  1801.002,  1801.002,    25.000,13.26745,    13.80000,20.45133,13.39054,13.26694,   0.059559, 0.97517,0.97164,0.97517,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       433.696, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,33.919,  1789.931,  1789.931,    25.000,13.26753,    13.80000,20.32623,13.39263,13.26694,   0.059559, 0.97566,0.97164,0.97566,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       433.797, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,33.794,  1778.693,  1778.693,    25.000,13.26761,    13.80000,20.19923,13.39461,13.26862,   0.125989, 0.97615,0.98170,0.97616,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       433.897, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,33.667,  1766.943,  1766.943,    25.000,13.26769,    13.80000,20.06646,13.40046,13.26862,   0.125989, 0.97665,0.98170,0.97665,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       433.997, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,33.534,  1755.030,  1755.030,    25.000,13.26778,    13.80000,19.93184,13.40240,13.26862,   0.125989, 0.97713,0.98170,0.97714,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       434.097, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,33.400,  1742.839,  1742.839,    25.000,13.26786,    13.80000,19.79408,13.40561,13.26862,   0.125989, 0.97762,0.98170,0.97762,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       434.196, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,33.262,  1730.373,  1730.373,    25.000,13.26794,    13.80000,19.65322,13.40880,13.26862,   0.125989, 0.97810,0.98170,0.97810,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       434.297, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,33.121,  1717.763,  1717.763,    25.000,13.26802,    13.80000,19.51072,13.41051,13.26862,   0.125989, 0.97857,0.98170,0.97858,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       434.397, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,32.979,  1704.624,  1704.624,    25.000,13.26810,    13.80000,19.36225,13.41657,13.26862,   0.125989, 0.97905,0.98170,0.97905,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       434.496, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,32.830,  1691.344,  1691.344,    25.000,13.26818,    13.80000,19.21219,13.41823,13.26862,   0.125989, 0.97951,0.98170,0.97952,0.02500,
pro1a_20230403, 2023-03-18T15:56:26,       434.597, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,32.680,  1677.934,  1677.934,    25.000,13.26825,    13.80000,19.06066,13.41978,13.26862,   0.125989, 0.97998,0.98170,0.97999,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       434.697, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,32.529,  1663.986,  1663.986,    25.000,13.26833,    13.80000,18.90304,13.42594,13.26862,   0.125989, 0.98044,0.98170,0.98045,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       434.797, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,32.371,  1649.912,  1649.912,    25.000,13.26841,    13.80000,18.74401,13.42745,13.26862,   0.125989, 0.98090,0.98170,0.98091,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       434.897, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,32.212,  1635.577,  1635.577,    25.000,13.26848,    13.80000,18.58202,13.43047,13.26862,   0.125989, 0.98135,0.98170,0.98136,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       434.997, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,32.051,  1620.984,  1620.984,    25.000,13.26856,    13.80000,18.41712,13.43346,13.26862,   0.125989, 0.98180,0.98170,0.98181,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       435.097, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,31.886,  1606.135,  1606.135,    25.000,13.26863,    13.80000,18.24932,13.43643,13.26862,   0.125989, 0.98225,0.98170,0.98225,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       435.196, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,31.718,  1591.032,  1591.032,    25.000,13.26871,    13.80000,18.07866,13.43937,13.26862,   0.125989, 0.98269,0.98170,0.98269,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       435.297, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,31.547,  1575.833,  1575.833,    25.000,13.26878,    13.80000,17.90691,13.44053,13.26862,   0.125989, 0.98312,0.98170,0.98313,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       435.397, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,31.376,  1560.075,  1560.075,    25.000,13.26886,    13.80000,17.72885,13.44691,13.26862,   0.125989, 0.98356,0.98170,0.98357,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       435.497, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,31.198,  1544.226,  1544.226,    25.000,13.26893,    13.80000,17.54976,13.44802,13.26862,   0.125989, 0.98399,0.98170,0.98399,0.02500,
pro1a_20230403, 2023-03-18T15:56:27,       435.596, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,31.019,  1528.133,  1528.133,    25.000,13.26900,    13.80000,17.36790,13.45085,13.26862,   0.125989, 0.98441,0.98170,0.98441,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       435.697, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,30.837,  1511.963,  1511.963,    25.000,13.26907,    13.80000,17.18519,13.45179,13.26862,   0.125989, 0.98483,0.98170,0.98484,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       435.808, 0.111,   0,  360000, 0,  0,  255,  0, 25.0,30.654,  1495.226,  1495.226,    25.000,13.26914,    13.80000,16.99605,13.45827,13.35987,   0.098399, 0.98525,0.99118,0.98530,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       435.897, 0.089,   0,  360000, 0,  0,  255,  0, 25.0,30.465,  1476.553,  1476.553,    25.000,13.26922,    13.80000,16.78505,13.48021,13.35987,   0.098399, 0.98570,0.99118,0.98566,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       435.996, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,30.254,  1461.374,  1461.374,    25.000,13.26928,    13.80000,16.61353,13.44081,13.35987,   0.098399, 0.98606,0.99118,0.98606,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       436.096, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,30.083,  1444.275,  1444.275,    25.000,13.26934,    13.80000,16.42030,13.46257,13.35987,   0.098399, 0.98646,0.99118,0.98646,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       436.197, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,29.890,  1426.775,  1426.775,    25.000,13.26941,    13.80000,16.22256,13.46715,13.35987,   0.098399, 0.98685,0.99118,0.98686,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       436.297, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,29.692,  1408.873,  1408.873,    25.000,13.26948,    13.80000,16.02026,13.47178,13.35987,   0.098399, 0.98725,0.99118,0.98725,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       436.396, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,29.490,  1390.923,  1390.923,    25.000,13.26954,    13.80000,15.81743,13.47237,13.35987,   0.098399, 0.98763,0.99118,0.98764,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       436.497, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,29.287,  1372.937,  1372.937,    25.000,13.26961,    13.80000,15.61419,13.47285,13.35987,   0.098399, 0.98801,0.99118,0.98802,0.02500,
pro1a_20230403, 2023-03-18T15:56:28,       436.597, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,29.084,  1354.369,  1354.369,    25.000,13.26967,    13.80000,15.40437,13.47949,13.35987,   0.098399, 0.98839,0.99118,0.98840,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       436.696, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,28.874,  1335.770,  1335.770,    25.000,13.26973,    13.80000,15.19420,13.47991,13.35987,   0.098399, 0.98876,0.99118,0.98876,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       436.796, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,28.664,  1317.148,  1317.148,    25.000,13.26979,    13.80000,14.98378,13.48021,13.35987,   0.098399, 0.98912,0.99118,0.98913,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       436.896, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,28.454,  1298.132,  1298.132,    25.000,13.26986,    13.80000,14.76889,13.48474,13.35987,   0.098399, 0.98948,0.99118,0.98949,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       436.996, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,28.239,  1278.911,  1278.911,    25.000,13.26991,    13.80000,14.55169,13.48711,13.35987,   0.098399, 0.98984,0.99118,0.98984,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.097, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,28.022,  1259.488,  1259.488,    25.000,13.26997,    13.80000,14.33221,13.48946,13.35987,   0.098399, 0.99019,0.99118,0.99020,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.197, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,27.819,  1239.668,  1239.668,    25.000,13.28768,    13.80000,14.10825,13.51070,13.35987,   0.098399, 0.99053,0.99118,0.99054,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.297, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,27.626,  1219.848,  1219.848,    25.000,13.31862,    13.80000,13.88429,13.54197,13.35987,   0.098399, 0.99087,0.99118,0.99088,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.399, 0.102,   0,  360000, 0,  0,  255,  0, 25.0,27.433,  1199.836,  1199.836,    25.000,13.34907,    13.80000,13.65815,13.57459,13.35987,   0.098399, 0.99120,0.99118,0.99122,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.499, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,27.237,  1179.228,  1179.228,    25.000,13.37962,    13.80000,13.42528,13.61127,13.35987,   0.098399, 0.99154,0.99118,0.99155,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.599, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,27.034,  1158.836,  1158.836,    25.000,13.40906,    13.80000,13.19485,13.63885,13.35987,   0.098399, 0.99186,0.99118,0.99187,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.699, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,26.832,  1138.261,  1138.261,    25.000,13.43799,    13.80000,12.96235,13.66985,13.35987,   0.098399, 0.99218,0.99118,0.99218,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.799, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,26.628,  1117.507,  1117.507,    25.000,13.46640,    13.80000,12.72783,13.70030,14.10096,  -0.400665, 0.99249,0.99456,0.99249,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.899, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,26.421,  1096.575,  1096.575,    25.000,13.49430,    13.80000,12.49130,13.73019,14.10096,  -0.400665, 0.99279,0.99456,0.99280,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       437.998, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,26.212,  1075.471,  1075.471,    25.000,13.52167,    13.80000,12.25282,13.75951,14.10096,  -0.400665, 0.99309,0.99456,0.99309,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       438.099, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,26.001,  1054.411,  1054.411,    25.000,13.54825,    13.80000,12.01484,13.78587,14.10096,  -0.400665, 0.99338,0.99456,0.99339,0.02500,
pro1a_20230403, 2023-03-18T15:56:29,       438.199, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,25.789,  1032.756,  1032.756,    25.000,13.57483,    13.80000,11.77015,13.81863,14.10096,  -0.400665, 0.99367,0.99456,0.99367,0.02500,
