fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, Voc_stat, e_w_f, fltw, falw,
unit_f, 2022-11-21T14:10:00, 1669039800,   0.000,  11.000,   0.000,   0.000,  25.000,  11.000,   0.000,  0.0500,  0.0499,  11.000,  11.000,   0.000, 0, 0,
unit_f, 2022-11-21T14:10:10, 1669039810,   0.000,  11.000,   0.000,   0.000,  25.000,  11.000,   0.000,  0.0500,  0.0499,  11.000,  11.000,   0.000, 0, 0,
unit_f, 2022-11-21T14:10:20, 1669039820,   0.000,  11.000,   0.000,   0.000,  25.000,  11.000,   0.000,  0.0500,  0.0499,  11.000,  11.000,   0.000, 0, 0,
unit_f, 2022-11-21T14:10:30, 1669039830,   0.000,  11.000,   0.000,   0.000,  25.000,  11.000,   0.000,  0.0500,  0.0499,  11.000,  11.000,   0.000, 0, 0,
unit_f, 2022-11-21T14:10:40, 1669039840,   0.000,  11.000,   0.000,   0.000,  25.000,  11.000,   0.000,  0.0500,  0.0499,  11.000,  11.000,   0.000, 0, 0,
unit_f, 2022-11-21T14:10:50, 1669039850,   0.000,  11.000,   0.000,   0.000,  25.000,  11.000,   0.000,  0.0500,  0.0499,  11.000,  11.000,   0.000, 0, 0,
unit_f, 2022-11-21T14:11:00, 1669039860,   0.000,  11.000,   0.000,   0.000,  25.000,  11.000,   0.000,  0.0500,  0.0499,  11.000,  11.000,   0.000, 0, 0,
unit_f, 2022-11-21T14:16:08, 1669040168,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5050,  0.5022,  13.007,  12.975,   0.106, 384, 256,
unit_f, 2022-11-21T14:16:18, 1669040178,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5051,  0.5021,  13.007,  12.974,   0.107, 384, 256,
unit_f, 2022-11-21T14:16:28, 1669040188,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5053,  0.5021,  13.007,  12.974,   0.107, 384, 256,
unit_f, 2022-11-21T14:16:38, 1669040198,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5055,  0.5020,  13.007,  12.973,   0.108, 384, 256,
unit_f, 2022-11-21T14:16:48, 1669040208,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5057,  0.5019,  13.007,  12.973,   0.109, 384, 256,
unit_f, 2022-11-21T14:16:58, 1669040218,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5058,  0.5019,  13.007,  12.972,   0.110, 384, 256,
unit_f, 2022-11-21T14:16:59, 1669040219,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   0.000,  0.5059,  0.5019,  13.007,  12.972,   0.110, 384, 272,
unit_f, 2022-11-21T14:16:18, 1669040178,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5051,  0.5021,  13.007,  12.974,   0.107, 384, 256,
unit_f, 2022-11-21T14:16:28, 1669040188,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5053,  0.5021,  13.007,  12.974,   0.107, 384, 256,
unit_f, 2022-11-21T14:16:38, 1669040198,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5055,  0.5020,  13.007,  12.973,   0.108, 384, 256,
unit_f, 2022-11-21T14:16:48, 1669040208,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5057,  0.5019,  13.007,  12.973,   0.109, 384, 256,
unit_f, 2022-11-21T14:16:58, 1669040218,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5058,  0.5019,  13.007,  12.972,   0.110, 384, 256,
unit_f, 2022-11-21T14:16:59, 1669040219,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   0.000,  0.5059,  0.5019,  13.007,  12.972,   0.110, 384, 272,
unit_f, 2022-11-21T14:17:10, 1669040230,   0.000,  13.082,   6.000,   0.000,  25.000,  13.082,   0.000,  0.5059,  0.5059,  13.082,  13.082,   0.001, 384, 256,
unit_f, 2022-11-21T14:16:18, 1669040178,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5051,  0.5021,  13.007,  12.974,   0.107, 384, 256,
unit_f, 2022-11-21T14:16:28, 1669040188,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5053,  0.5021,  13.007,  12.974,   0.107, 384, 256,
unit_f, 2022-11-21T14:16:38, 1669040198,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5055,  0.5020,  13.007,  12.973,   0.108, 384, 256,
unit_f, 2022-11-21T14:16:48, 1669040208,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5057,  0.5019,  13.007,  12.973,   0.109, 384, 256,
unit_f, 2022-11-21T14:16:58, 1669040218,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   6.000,  0.5058,  0.5019,  13.007,  12.972,   0.110, 384, 256,
unit_f, 2022-11-21T14:16:59, 1669040219,   0.000,  13.079,   6.000,   0.000,  25.000,  13.079,   0.000,  0.5059,  0.5019,  13.007,  12.972,   0.110, 384, 272,
unit_f, 2022-11-21T14:17:10, 1669040230,   0.000,  13.082,   6.000,   0.000,  25.000,  13.082,   0.000,  0.5059,  0.5059,  13.082,  13.082,   0.001, 384, 256,
