unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel,Ib_h,Ib_s,mib,Ib, vb_sel,Vb_h,Vb_s,mvb,Vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving,
unit_sel, 62999279.081, 0, 1,  -0.0191304,  0.26464,0.36341,0.26464,0.26464,0.26464,  -0.09877,-0.02846,   13.20851,0.03582,0.01952,  1, 0.26464,0.26464, 0, 0.26464,  1, 13.18067,13.21215, 0, 13.18067,   5.24, 5.24, 0,  5.25, 0, 0,   0.066,  -0.007, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 62999279.481, 0, 1,  -0.0191307,  0.26464,0.36341,0.26464,0.26464,0.26464,  -0.09877,-0.03304,   13.20851,0.00547,0.01964,  1, 0.26464,0.26464, 0, 0.26464,  1, 13.19358,13.21195, 0, 13.19358,   5.24, 5.24, 0,  5.25, 1024, 0,   0.141,  -0.000, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 62999279.882, 0, 1,  -0.0191310,  0.26464,0.36341,0.26464,0.26464,0.26464,  -0.09877,-0.03476,   13.20851,0.03155,0.02107,  1, 0.26464,0.26464, 0, 0.26464,  1, 13.20220,13.21220, 0, 13.20220,   5.24, 5.24, 0,  5.25, 0, 0,   0.139,   0.009, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 62999280.281, 0, 1,  -0.0191286,  0.26464,0.36341,0.26464,0.26464,0.26464,  -0.09877,-0.03549,   13.20851,0.02718,0.01949,  1, 0.26464,0.26464, 0, 0.26464,  1, 13.18067,13.21213, 0, 13.18067,   5.24, 5.24, 0,  5.25, 0, 0,   0.195,   0.008, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 62999280.682, 0, 1,  -0.0191289,  0.19772,0.36341,0.19772,0.19772,0.19772,  -0.16570,-0.03284,   13.20851,-0.00308,0.02015,  1, 0.19772,0.19772, 0, 0.19772,  1, 13.21081,13.21200, 0, 13.21081,   5.24, 5.24, 0,  5.25, 1024, 0,  -0.230,   0.003, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 62999281.082, 0, 1,  -0.0191292,  0.26464,0.36341,0.26464,0.26464,0.26464,  -0.09877,-0.03581,   13.20851,0.03152,0.01998,  1, 0.26464,0.26464, 0, 0.26464,  1, 13.17636,13.21216, 0, 13.17636,   5.24, 5.24, 0,  5.25, 1024, 0,   0.210,  -0.002, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 62999281.481, 0, 1,  -0.0191295,  0.26464,0.36341,0.26464,0.26464,0.26464,  -0.09877,-0.03759,   13.20851,0.00976,0.01902,  1, 0.26464,0.26464, 0, 0.26464,  1, 13.18497,13.21193, 0, 13.18497,   5.24, 5.24, 0,  5.25, 1024, 0,   0.011,  -0.003, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 62999281.881, 0, 1,  -0.0191298,  0.19772,0.18561,0.19772,0.19772,0.19772,  0.01211,-0.04143,   13.20851,0.00983,0.02029,  1, 0.19772,0.19772, 0, 0.19772,  1, 13.21511,13.21200, 0, 13.21511,   5.24, 5.24, 0,  5.25, 1024, 0,  -0.154,   0.005, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 62999282.281, 0, 1,  -0.0190880,  0.26464,0.36341,0.26464,0.26464,0.26464,  -0.09877,-0.04836,   13.20851,0.04009,0.01912,  1, 0.26464,0.26464, 0, 0.26464,  1, 13.17636,13.21211, 0, 13.17636,   5.24, 5.24, 0,  5.25, 0, 0,   0.151,   0.007, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 62999282.681, 0, 1,  -0.0190883,  0.19772,0.18561,0.19772,0.19772,0.19772,  0.01211,-0.05386,   13.20852,0.00115,0.01866,  1, 0.19772,0.19772, 0, 0.19772,  1, 13.19789,13.21193, 0, 13.19789,   5.24, 5.24, 0,  5.25, 0, 0,  -0.172,   0.013, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
