fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 1970-01-01T10:01:03, 36063,   0.000, -21.523,  45.867,  45.867,  25.000, -21.523,  45.867,  1.0000,  0.9922,  13.776,  13.836,   1.118, 0, 0,
unit_f, 1970-01-01T10:01:12, 36072,   0.000,   0.525, -17.248, -17.248,  25.000,   0.525, -17.248,  0.9948,  0.9961,  14.343,  14.403,  -0.147, 0, 0,
unit_f, 1970-01-01T10:01:22, 36082,   0.000, -14.334,  15.238,  15.238,  25.000, -14.334,  15.238,  0.9523,  0.9481,  13.176,  13.236,  -0.065, 0, 0,
unit_f, 1970-01-01T10:01:31, 36091,   0.000,  10.121, -49.447, -49.447,  25.000,  10.121, -49.447,  0.9217,  0.9134,  12.897,  12.957,   0.263, 0, 0,
unit_f, 1970-01-01T10:01:41, 36101,   0.000, -15.173,  -0.278,  -0.278,  25.000, -15.173,  -0.278,  1.0000,  0.9403,  13.230,  13.290,   1.428, 0, 0,
unit_f, 1970-01-01T10:01:50, 36110,   0.000, -22.718, -49.085, -49.085,  25.000, -22.718, -49.085,  1.0000,  0.9921,  13.859,  13.919,   1.085, 0, 0,
unit_f, 1970-01-01T10:02:00, 36120,   0.000,  15.080,   0.000,   0.000,  25.000,  15.080,   0.000,  1.0000,  0.9998,  14.598,  14.658,   0.077, 0, 0,
