unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel,Ib_h,Ib_s,mib,Ib, vb_sel,Vb_h,Vb_s,mvb,Vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving,
unit_sel, 66647245.232, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19972,-0.05949,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52954,13.33712, 1, 13.33712,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647245.391, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19967,-0.07021,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52093,13.33704, 1, 13.33704,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647245.494, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19959,-0.07670,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52093,13.33699, 1, 13.33699,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647245.594, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19954,-0.08269,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50801,13.33694, 1, 13.33694,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647245.694, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19949,-0.08839,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.49940,13.33689, 1, 13.33689,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647245.843, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19944,-0.09637,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51232,13.33681, 1, 13.33681,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647245.941, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19936,-0.10129,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51232,13.33676, 1, 13.33676,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.041, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19931,-0.10607,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.49510,13.33671, 1, 13.33671,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.141, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19926,-0.11062,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50801,13.33666, 1, 13.33666,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.241, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19921,-0.11494,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50801,13.33661, 1, 13.33661,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.341, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19916,-0.11905,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50371,13.33656, 1, 13.33656,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.441, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19911,-0.12296,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50801,13.33651, 1, 13.33651,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.541, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19906,-0.12667,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51232,13.33646, 1, 13.33646,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.641, 0, 0,  -0.0555530,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19901,-0.13020,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50801,13.33641, 1, 13.33641,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.741, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19896,-0.13355,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51232,13.33636, 1, 13.33636,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.841, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19891,-0.13674,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51663,13.33631, 1, 13.33631,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647246.941, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19886,-0.13977,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50371,13.33626, 1, 13.33626,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647247.042, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19880,-0.14268,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50371,13.33621, 1, 13.33621,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647247.141, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19875,-0.14539,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51232,13.33616, 1, 13.33616,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647247.241, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19870,-0.14799,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50371,13.33611, 1, 13.33611,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647247.341, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19865,-0.15046,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50801,13.33605, 1, 13.33605,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647247.441, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19860,-0.15281,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50801,13.33600, 1, 13.33600,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647247.541, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19855,-0.15504,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50371,13.33595, 1, 13.33595,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647247.641, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19850,-0.15716,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51232,13.33590, 1, 13.33590,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647247.741, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19845,-0.15917,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51232,13.33585, 1, 13.33585,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
unit_sel, 66647247.841, 0, 0,  -0.0555499,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.13745,-0.19840,-0.16109,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.50801,13.33580, 1, 13.33580,   0.00,15.00, 0, 15.00, 1, 1,   0.000,   0.000, 0,   0.200,  0.394, -0.394, 10.000,  0.005,1,
