fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-03-07T18:54:43, 1678215283,   0.058,  13.319,   0.000,   0.000,  25.000,  13.319,  -5.847,  0.9935,  0.9901,  13.458,  13.508,   0.413, 0, 0,
unit_f, 2023-03-07T18:54:53, 1678215293,   0.058,  13.356,   0.000,   0.000,  25.000,  13.356,  -3.780,  0.9934,  0.9901,  13.456,  13.505,   0.399, 0, 0,
unit_f, 2023-03-07T18:55:03, 1678215303,   0.058,  13.394,   0.000,   0.000,  25.000,  13.394,  -1.652,  0.9933,  0.9901,  13.454,  13.503,   0.391, 0, 0,
unit_f, 2023-03-07T18:55:13, 1678215313,   0.058,  13.428,   0.000,   0.000,  25.000,  13.428,   0.000,  0.9933,  0.9901,  13.454,  13.502,   0.388, 0, 0,
unit_f, 2023-03-07T18:55:23, 1678215323,   0.058,  13.437,   0.000,   0.000,  25.000,  13.437,   0.000,  0.9933,  0.9901,  13.454,  13.502,   0.388, 0, 0,
unit_f, 2023-03-07T18:55:33, 1678215333,   0.058,  13.443,   0.000,   0.000,  25.000,  13.443,   0.000,  0.9933,  0.9901,  13.454,  13.502,   0.388, 0, 0,
unit_f, 2023-03-07T18:55:43, 1678215343,   0.058,  13.447,   0.000,   0.000,  25.000,  13.447,   0.000,  0.9933,  0.9901,  13.454,  13.501,   0.388, 0, 0,
unit_f, 2023-03-07T18:54:43, 1678215283,   0.058,  13.319,   0.000,   0.000,  25.000,  13.319,  -5.847,  0.9935,  0.9901,  13.458,  13.508,   0.413, 0, 0,
unit_f, 2023-03-07T18:54:53, 1678215293,   0.058,  13.356,   0.000,   0.000,  25.000,  13.356,  -3.780,  0.9934,  0.9901,  13.456,  13.505,   0.399, 0, 0,
unit_f, 2023-03-07T18:55:03, 1678215303,   0.058,  13.394,   0.000,   0.000,  25.000,  13.394,  -1.652,  0.9933,  0.9901,  13.454,  13.503,   0.391, 0, 0,
unit_f, 2023-03-07T18:55:13, 1678215313,   0.058,  13.428,   0.000,   0.000,  25.000,  13.428,   0.000,  0.9933,  0.9901,  13.454,  13.502,   0.388, 0, 0,
unit_f, 2023-03-07T18:55:23, 1678215323,   0.058,  13.437,   0.000,   0.000,  25.000,  13.437,   0.000,  0.9933,  0.9901,  13.454,  13.502,   0.388, 0, 0,
unit_f, 2023-03-07T18:55:33, 1678215333,   0.058,  13.443,   0.000,   0.000,  25.000,  13.443,   0.000,  0.9933,  0.9901,  13.454,  13.502,   0.388, 0, 0,
unit_f, 2023-03-07T18:55:43, 1678215343,   0.058,  13.447,   0.000,   0.000,  25.000,  13.447,   0.000,  0.9933,  0.9901,  13.454,  13.501,   0.388, 0, 0,
