fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2022-12-24T17:48:36, 1671904116,  20.562,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5018,  0.5021,  12.795,  12.648,   0.366, 384, 256,
unit_f, 2022-12-24T17:48:46, 1671904126,  20.562,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5031,  0.5033,  12.758,  12.518,   0.511, 416, 256,
unit_f, 2022-12-24T17:48:47, 1671904127,  20.562,  13.079,  50.000,   0.000,  25.000,  13.079,   0.000,  0.5032,  0.5036,  12.754,  12.505,   0.525, 416, 288,
unit_f, 2022-12-24T17:48:57, 1671904137,  20.562,  13.081,  50.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.034, 384, 256,
unit_f, 2022-12-24T17:49:25, 1671904165,  20.562,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
unit_f, 2022-12-24T17:49:35, 1671904175,  20.562,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
unit_f, 2022-12-24T17:49:47, 1671904187,  20.562,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2022-12-24T17:49:47, 1671904187,  20.562,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2022-12-24T17:49:58, 1671904198,  20.562,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5006,  0.5009,  12.828,  12.767,   0.194, 256, 0,
unit_f, 2022-12-24T17:50:08, 1671904208,  20.562,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5020,  0.5024,  12.787,  12.619,   0.400, 416, 256,
unit_f, 2022-12-24T17:50:17, 1671904217,  20.562,  13.079,  50.000,   0.000,  25.000,  13.079,   0.000,  0.5032,  0.5036,  12.754,  12.508,   0.522, 416, 288,
unit_f, 2022-12-24T17:50:27, 1671904227,  20.562,  13.081,  50.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.034, 384, 256,
unit_f, 2022-12-24T17:51:01, 1671904261,  20.562,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
unit_f, 2022-12-24T17:51:11, 1671904271,  20.562,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
