unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,  75822240.190, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822240.290, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822240.393, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822240.493, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822240.593, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822240.693, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822240.793, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822240.893, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822240.993, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822241.093, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822241.193, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822241.293, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822241.393, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822241.493, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822241.593, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822241.693, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822241.793, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822241.946, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.045, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.145, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.245, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.345, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.445, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.545, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.645, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.745, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.845, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822242.945, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
unit_sim,  75822243.045, 1,  405720, 0, 25.00000,25.00000, 13.80000,9.96684,0.00000,9.96684,   0.000,  0.000,  0.000,  0.000,  0,  -400039.9,   0.01400, 0, 
