unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,  75971970.664, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971970.764, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971970.867, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971970.967, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.067, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.167, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.267, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.367, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.467, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.567, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.667, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.767, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.867, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971971.967, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.067, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.167, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.267, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.367, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.467, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.567, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.667, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.767, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.867, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971972.967, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.067, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.167, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.267, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.367, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.467, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.567, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.667, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.767, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.867, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971973.967, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.067, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.167, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.267, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.367, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.467, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.567, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.668, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.767, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.867, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971974.967, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.067, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.167, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.267, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.367, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.467, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.567, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.667, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.767, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.867, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971975.967, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.067, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.167, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.267, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.367, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.467, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.567, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.667, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.768, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.867, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
unit_sim,  75971976.967, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.72880,0.00000,13.72880,   0.000,  0.000,  0.000,  0.000,  0,    -3245.8,   0.99200, 0, 
