unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro1a_20230305, 1970-01-01T12:46:52,       664.876, 0.180,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
pro1a_20230305, 1970-01-01T12:46:52,       665.056, 0.105,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
pro1a_20230305, 1970-01-01T12:46:52,       665.161, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
pro1a_20230305, 1970-01-01T12:46:52,       665.261, 0.099,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
pro1a_20230305, 1970-01-01T12:46:52,       665.360, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
pro1a_20230305, 1970-01-01T12:46:53,       665.460, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
pro1a_20230305, 1970-01-01T12:46:53,       665.560, 0.101,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
pro1a_20230305, 1970-01-01T12:46:53,       665.661, 0.099,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
pro1a_20230305, 1970-01-01T12:46:53,       665.760, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
pro1a_20230305, 1970-01-01T12:46:53,       665.860, 0.101,   0,  360000, 0,  0,  247,  0, 25.0,11.000,     0.000,     0.000,     0.000,11.00000,    13.80000,0.00000,11.00000,11.00000,   0.000002, 0.05000,0.05000,0.05000,
