unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,       387.112, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       387.217, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       387.317, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       387.417, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       387.517, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       387.617, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       387.717, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       387.817, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       387.917, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       388.017, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       388.117, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       388.217, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       388.317, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       388.417, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       388.517, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,       388.617, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
