unit_m,  c_time,       chm_s,  Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,  58171198.137, 0, 25.01752,25.01752, 13.80000,11.00662,0.00000,11.00662,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05017, 1, 
unit_sim,  58171198.237, 0, 25.00965,25.00965, 13.80000,11.00541,0.00000,11.00541,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05009, 1, 
unit_sim,  58171198.337, 0, 24.99429,24.99429, 13.80000,11.00298,0.00000,11.00298,   0.000,  0.000,  0.000,  0,  -342000.0,   0.04995, 1, 
unit_sim,  58171198.437, 0, 25.01398,25.01398, 13.80000,10.99241,0.00000,10.99241,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05013, 1, 
unit_sim,  58171198.537, 0, 25.00256,25.00256, 13.80000,11.00431,0.00000,11.00431,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05002, 1, 
unit_sim,  58171198.637, 0, 24.98012,24.98012, 13.80000,11.00079,0.00000,11.00079,   0.000,  0.000,  0.000,  0,  -342000.0,   0.04981, 1, 
unit_sim,  58171198.737, 0, 24.98524,24.98524, 13.80000,10.97355,0.00000,10.97355,   0.000,  0.000,  0.000,  0,  -342000.0,   0.04986, 1, 
unit_sim,  58171198.837, 0, 24.99547,24.99547, 13.80000,10.98036,0.00000,10.98036,   0.000,  0.000,  0.000,  0,  -342000.0,   0.04996, 1, 
unit_sim,  58171198.937, 0, 25.01634,25.01634, 13.80000,10.99398,0.00000,10.99398,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05016, 1, 
unit_sim,  58171199.037, 0, 25.00728,25.00728, 13.80000,11.00504,0.00000,11.00504,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05007, 1, 
unit_sim,  58171199.137, 0, 24.98957,24.98957, 13.80000,11.00225,0.00000,11.00225,   0.000,  0.000,  0.000,  0,  -342000.0,   0.04990, 1, 
unit_sim,  58171199.237, 0, 25.00453,25.00453, 13.80000,10.98612,0.00000,10.98612,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05004, 1, 
unit_sim,  58171199.337, 0, 24.98405,24.98405, 13.80000,11.00140,0.00000,11.00140,   0.000,  0.000,  0.000,  0,  -342000.0,   0.04985, 1, 
unit_sim,  58171199.437, 0, 24.99311,24.99311, 13.80000,10.97879,0.00000,10.97879,   0.000,  0.000,  0.000,  0,  -342000.0,   0.04993, 1, 
unit_sim,  58171199.537, 0, 25.01161,25.01161, 13.80000,10.99084,0.00000,10.99084,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05011, 1, 
unit_sim,  58171199.637, 0, 24.99823,24.99823, 13.80000,11.00359,0.00000,11.00359,   0.000,  0.000,  0.000,  0,  -342000.0,   0.04998, 1, 
unit_sim,  58171199.737, 0, 25.02185,25.02185, 13.80000,10.99764,0.00000,10.99764,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05021, 1, 
unit_sim,  58171199.837, 0, 25.01831,25.01831, 13.80000,11.00674,0.00000,11.00674,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05017, 1, 
unit_sim,  58171199.937, 0, 25.01122,25.01122, 13.80000,11.00565,0.00000,11.00565,   0.000,  0.000,  0.000,  0,  -342000.0,   0.05011, 1, 
unit_sim,  58171200.037, 0, 24.99744,24.99744, 13.80000,11.00346,0.00000,11.00346,   0.000,  0.000,  0.000,  0,  -342000.0,   0.04998, 1, 
unit_sim,  58171200.137, 0, 25.02028,24.99914, 13.80000,10.99660,0.00000,10.99660,   0.000,  0.000,  0.000,  0,  -342006.1,   0.04997, 0, 
unit_sim,  58171200.237, 0, 25.01516,25.00084, 13.80000,10.99648,0.00000,10.99648,   0.000,  0.000,  0.000,  0,  -342012.2,   0.04997, 0, 
unit_sim,  58171200.337, 0, 25.00492,25.00254, 13.80000,10.99636,0.00000,10.99636,   0.000,  0.000,  0.000,  0,  -342018.4,   0.04997, 0, 
unit_sim,  58171200.437, 0, 24.98484,25.00084, 13.80000,10.99624,0.00000,10.99624,   0.000,  0.000,  0.000,  0,  -342012.2,   0.04997, 0, 
unit_sim,  58171200.537, 0, 24.99468,24.99914, 13.80000,10.99636,0.00000,10.99636,   0.000,  0.000,  0.000,  0,  -342006.1,   0.04997, 0, 
unit_sim,  58171200.637, 0, 25.01476,25.00084, 13.80000,10.99648,0.00000,10.99648,   0.000,  0.000,  0.000,  0,  -342012.2,   0.04997, 0, 
unit_sim,  58171200.737, 0, 25.00413,25.00254, 13.80000,10.99636,0.00000,10.99636,   0.000,  0.000,  0.000,  0,  -342018.4,   0.04997, 0, 
unit_sim,  58171200.837, 0, 24.98327,25.00084, 13.80000,10.99624,0.00000,10.99624,   0.000,  0.000,  0.000,  0,  -342012.2,   0.04997, 0, 
unit_sim,  58171200.937, 0, 24.99154,24.99914, 13.80000,10.99636,0.00000,10.99636,   0.000,  0.000,  0.000,  0,  -342006.1,   0.04997, 0, 
unit_sim,  58171201.037, 0, 25.00846,25.00084, 13.80000,10.99648,0.00000,10.99648,   0.000,  0.000,  0.000,  0,  -342012.2,   0.04997, 0, 
unit_sim,  58171201.137, 0, 24.99193,24.99914, 13.80000,10.99636,0.00000,10.99636,   0.000,  0.000,  0.000,  0,  -342006.1,   0.04997, 0, 
unit_sim,  58171201.237, 0, 25.00925,25.00084, 13.80000,10.99648,0.00000,10.99648,   0.000,  0.000,  0.000,  0,  -342012.2,   0.04997, 0, 
unit_sim,  58171201.337, 0, 24.99350,24.99914, 13.80000,10.99636,0.00000,10.99636,   0.000,  0.000,  0.000,  0,  -342006.1,   0.04997, 0, 
unit_sim,  58171201.437, 0, 25.01240,25.00084, 13.80000,10.99648,0.00000,10.99648,   0.000,  0.000,  0.000,  0,  -342012.2,   0.04997, 0, 
unit_sim,  58171201.537, 0, 24.99980,24.99980, 13.80000,10.99636,0.00000,10.99636,   0.000,  0.000,  0.000,  0,  -342008.5,   0.04997, 0, 
unit_sim,  58171201.637, 0, 25.02500,25.00150, 13.80000,10.99643,0.00000,10.99643,   0.000,  0.000,  0.000,  0,  -342014.6,   0.04997, 0, 
unit_sim,  58171201.737, 0, 25.02461,25.00320, 13.80000,10.99631,0.00000,10.99631,   0.000,  0.000,  0.000,  0,  -342020.8,   0.04997, 0, 
unit_sim,  58171201.837, 0, 25.02382,25.00490, 13.80000,10.99619,0.00000,10.99619,   0.000,  0.000,  0.000,  0,  -342026.9,   0.04997, 0, 
unit_sim,  58171201.937, 0, 25.02224,25.00660, 13.80000,10.99607,0.00000,10.99607,   0.000,  0.000,  0.000,  0,  -342033.0,   0.04997, 0, 
unit_sim,  58171202.037, 0, 25.01909,25.00830, 13.80000,10.99595,0.00000,10.99595,   0.000,  0.000,  0.000,  0,  -342039.1,   0.04997, 0, 
unit_sim,  58171202.137, 0, 25.01279,25.01000, 13.80000,10.99583,0.00000,10.99583,   0.000,  0.000,  0.000,  0,  -342045.2,   0.04997, 0, 
unit_sim,  58171202.237, 0, 25.00020,25.00830, 13.80000,10.99571,0.00000,10.99571,   0.000,  0.000,  0.000,  0,  -342039.1,   0.04997, 0, 
unit_sim,  58171202.337, 0, 24.97539,25.00660, 13.80000,10.99583,0.00000,10.99583,   0.000,  0.000,  0.000,  0,  -342033.0,   0.04997, 0, 
unit_sim,  58171202.437, 0, 24.97579,25.00490, 13.80000,10.99595,0.00000,10.99595,   0.000,  0.000,  0.000,  0,  -342026.9,   0.04997, 0, 
unit_sim,  58171202.537, 0, 24.97657,25.00320, 13.80000,10.99607,0.00000,10.99607,   0.000,  0.000,  0.000,  0,  -342020.8,   0.04997, 0, 
unit_sim,  58171202.637, 0, 24.97815,25.00150, 13.80000,10.99619,0.00000,10.99619,   0.000,  0.000,  0.000,  0,  -342014.6,   0.04997, 0, 
unit_sim,  58171202.737, 0, 24.98130,24.99980, 13.80000,10.99631,0.00000,10.99631,   0.000,  0.000,  0.000,  0,  -342008.5,   0.04997, 0, 
unit_sim,  58171202.837, 0, 24.98760,24.99810, 13.80000,10.99643,0.00000,10.99643,   0.000,  0.000,  0.000,  0,  -342002.4,   0.04998, 0, 
unit_sim,  58171202.937, 0, 25.00059,24.99980, 13.80000,10.99655,0.00000,10.99655,   0.000,  0.000,  0.000,  0,  -342008.5,   0.04997, 0, 
unit_sim,  58171203.037, 0, 24.97618,24.99810, 13.80000,10.99643,0.00000,10.99643,   0.000,  0.000,  0.000,  0,  -342002.4,   0.04998, 0, 
unit_sim,  58171203.137, 0, 24.97736,24.99640, 13.80000,10.99655,0.00000,10.99655,   0.000,  0.000,  0.000,  0,  -341996.3,   0.04998, 0, 
unit_sim,  58171203.237, 0, 24.97972,24.99470, 13.80000,10.99667,0.00000,10.99667,   0.000,  0.000,  0.000,  0,  -341990.2,   0.04998, 0, 
unit_sim,  58171203.337, 0, 24.98445,24.99301, 13.80000,10.99679,0.00000,10.99679,   0.000,  0.000,  0.000,  0,  -341984.0,   0.04998, 0, 
unit_sim,  58171203.437, 0, 24.99390,24.99390, 13.80000,10.99691,0.00000,10.99691,   0.000,  0.000,  0.000,  0,  -341987.2,   0.04998, 0, 
unit_sim,  58171203.537, 0, 25.01319,24.99560, 13.80000,10.99684,0.00000,10.99684,   0.000,  0.000,  0.000,  0,  -341993.4,   0.04998, 0, 
unit_sim,  58171203.637, 0, 25.00098,24.99730, 13.80000,10.99673,0.00000,10.99673,   0.000,  0.000,  0.000,  0,  -341999.5,   0.04998, 0, 
unit_sim,  58171203.737, 0, 24.97697,24.99560, 13.80000,10.99660,0.00000,10.99660,   0.000,  0.000,  0.000,  0,  -341993.4,   0.04998, 0, 
unit_sim,  58171203.837, 0, 24.97894,24.99390, 13.80000,10.99672,0.00000,10.99672,   0.000,  0.000,  0.000,  0,  -341987.2,   0.04998, 0, 
unit_sim,  58171203.937, 0, 24.98287,24.99220, 13.80000,10.99684,0.00000,10.99684,   0.000,  0.000,  0.000,  0,  -341981.1,   0.04998, 0, 
unit_sim,  58171204.038, 0, 24.99075,24.99075, 13.80000,10.99696,0.00000,10.99696,   0.000,  0.000,  0.000,  0,  -341975.9,   0.04998, 0, 
unit_sim,  58171204.137, 0, 25.00689,24.99245, 13.80000,10.99706,0.00000,10.99706,   0.000,  0.000,  0.000,  0,  -341982.0,   0.04998, 0, 
unit_sim,  58171204.237, 0, 24.98878,24.99075, 13.80000,10.99695,0.00000,10.99695,   0.000,  0.000,  0.000,  0,  -341975.9,   0.04998, 0, 
unit_sim,  58171204.337, 0, 25.00295,24.99245, 13.80000,10.99706,0.00000,10.99706,   0.000,  0.000,  0.000,  0,  -341982.0,   0.04998, 0, 
unit_sim,  58171204.437, 0, 24.98091,24.99075, 13.80000,10.99695,0.00000,10.99695,   0.000,  0.000,  0.000,  0,  -341975.9,   0.04998, 0, 
unit_sim,  58171204.538, 0, 24.98681,24.98905, 13.80000,10.99706,0.00000,10.99706,   0.000,  0.000,  0.000,  0,  -341969.8,   0.04998, 0, 
unit_sim,  58171204.637, 0, 24.99862,24.99075, 13.80000,10.99718,0.00000,10.99718,   0.000,  0.000,  0.000,  0,  -341975.9,   0.04998, 0, 
unit_sim,  58171204.737, 0, 25.02264,24.99245, 13.80000,10.99706,0.00000,10.99706,   0.000,  0.000,  0.000,  0,  -341982.0,   0.04998, 0, 
unit_sim,  58171204.837, 0, 25.01988,24.99415, 13.80000,10.99695,0.00000,10.99695,   0.000,  0.000,  0.000,  0,  -341988.1,   0.04998, 0, 
unit_sim,  58171204.937, 0, 25.01437,24.99585, 13.80000,10.99683,0.00000,10.99683,   0.000,  0.000,  0.000,  0,  -341994.3,   0.04998, 0, 
unit_sim,  58171205.037, 0, 25.00335,24.99755, 13.80000,10.99671,0.00000,10.99671,   0.000,  0.000,  0.000,  0,  -342000.4,   0.04998, 0, 
unit_sim,  58171205.137, 0, 24.98169,24.99585, 13.80000,10.99659,0.00000,10.99659,   0.000,  0.000,  0.000,  0,  -341994.3,   0.04998, 0, 
unit_sim,  58171205.237, 0, 24.98839,24.99415, 13.80000,10.99671,0.00000,10.99671,   0.000,  0.000,  0.000,  0,  -341988.1,   0.04998, 0, 
unit_sim,  58171205.337, 0, 25.00216,24.99585, 13.80000,10.99683,0.00000,10.99683,   0.000,  0.000,  0.000,  0,  -341994.3,   0.04998, 0, 
unit_sim,  58171205.438, 0, 24.97933,24.99415, 13.80000,10.99671,0.00000,10.99671,   0.000,  0.000,  0.000,  0,  -341988.1,   0.04998, 0, 
unit_sim,  58171205.538, 0, 24.98366,24.99245, 13.80000,10.99683,0.00000,10.99683,   0.000,  0.000,  0.000,  0,  -341982.0,   0.04998, 0, 
unit_sim,  58171205.637, 0, 24.99232,24.99232, 13.80000,10.99694,0.00000,10.99694,   0.000,  0.000,  0.000,  0,  -341981.6,   0.04998, 0, 
unit_sim,  58171205.737, 0, 25.01004,24.99402, 13.80000,10.99695,0.00000,10.99695,   0.000,  0.000,  0.000,  0,  -341987.7,   0.04998, 0, 
unit_sim,  58171205.837, 0, 24.99508,24.99508, 13.80000,10.99683,0.00000,10.99683,   0.000,  0.000,  0.000,  0,  -341991.5,   0.04998, 0, 
unit_sim,  58171205.937, 0, 25.01555,24.99678, 13.80000,10.99676,0.00000,10.99676,   0.000,  0.000,  0.000,  0,  -341997.6,   0.04998, 0, 
unit_sim,  58171206.037, 0, 25.00571,24.99848, 13.80000,10.99664,0.00000,10.99664,   0.000,  0.000,  0.000,  0,  -342003.7,   0.04998, 0, 
unit_sim,  58171206.137, 0, 24.98642,24.99678, 13.80000,10.99652,0.00000,10.99652,   0.000,  0.000,  0.000,  0,  -341997.6,   0.04998, 0, 
unit_sim,  58171206.237, 0, 24.99784,24.99784, 13.80000,10.99664,0.00000,10.99664,   0.000,  0.000,  0.000,  0,  -342001.4,   0.04998, 0, 
unit_sim,  58171206.337, 0, 25.02106,24.99954, 13.80000,10.99657,0.00000,10.99657,   0.000,  0.000,  0.000,  0,  -342007.5,   0.04997, 0, 
unit_sim,  58171206.437, 0, 25.01673,25.00123, 13.80000,10.99645,0.00000,10.99645,   0.000,  0.000,  0.000,  0,  -342013.7,   0.04997, 0, 
unit_sim,  58171206.538, 0, 25.00807,25.00293, 13.80000,10.99633,0.00000,10.99633,   0.000,  0.000,  0.000,  0,  -342019.8,   0.04997, 0, 
unit_sim,  58171206.638, 0, 24.99114,25.00123, 13.80000,10.99621,0.00000,10.99621,   0.000,  0.000,  0.000,  0,  -342013.7,   0.04997, 0, 
unit_sim,  58171206.737, 0, 25.00768,25.00293, 13.80000,10.99633,0.00000,10.99633,   0.000,  0.000,  0.000,  0,  -342019.8,   0.04997, 0, 
unit_sim,  58171206.837, 0, 24.99035,25.00123, 13.80000,10.99621,0.00000,10.99621,   0.000,  0.000,  0.000,  0,  -342013.7,   0.04997, 0, 
unit_sim,  58171206.937, 0, 25.00610,25.00293, 13.80000,10.99633,0.00000,10.99633,   0.000,  0.000,  0.000,  0,  -342019.8,   0.04997, 0, 
unit_sim,  58171207.037, 0, 24.98721,25.00123, 13.80000,10.99621,0.00000,10.99621,   0.000,  0.000,  0.000,  0,  -342013.7,   0.04997, 0, 
unit_sim,  58171207.137, 0, 24.99941,24.99953, 13.80000,10.99633,0.00000,10.99633,   0.000, -0.407,  0.000,  0,  -342007.6,   0.04997, 0, 
unit_sim,  58171207.237, 0, 25.02421,25.00123, 13.80000,10.99643,-0.00122,10.99521,  -0.407, -0.814, -0.000,  0,  -342013.8,   0.04997, 0, 
unit_sim,  58171207.337, 0, 25.02303,25.00293, 13.80000,10.99628,-0.00277,10.99350,  -0.814, -1.221, -0.000,  0,  -342020.0,   0.04997, 0, 
unit_sim,  58171207.437, 0, 25.02067,25.00463, 13.80000,10.99611,-0.00449,10.99161,  -1.221, -1.629, -0.001,  0,  -342026.3,   0.04997, 0, 
unit_sim,  58171207.537, 0, 25.01595,25.00633, 13.80000,10.99593,-0.00629,10.98962,  -1.629, -2.036, -0.001,  0,  -342032.6,   0.04997, 0, 
unit_sim,  58171207.637, 0, 25.00650,25.00650, 13.80000,10.99573,-0.00814,10.98757,  -2.036, -2.443, -0.002,  0,  -342033.5,   0.04997, 0, 
unit_sim,  58171207.737, 0, 24.98799,25.00480, 13.80000,10.99562,-0.01001,10.98558,  -2.443, -2.850, -0.003,  0,  -342027.6,   0.04997, 0, 
unit_sim,  58171207.837, 0, 25.00138,25.00310, 13.80000,10.99563,-0.01190,10.98370,  -2.850, -3.257, -0.004,  0,  -342021.8,   0.04997, 0, 
unit_sim,  58171207.937, 0, 24.97776,25.00140, 13.80000,10.99563,-0.01379,10.98178,  -3.257, -3.664, -0.005,  0,  -342016.1,   0.04997, 0, 
unit_sim,  58171208.037, 0, 24.98051,24.99970, 13.80000,10.99560,-0.01569,10.97985,  -3.664, -4.071, -0.006,  0,  -342010.4,   0.04997, 0, 
unit_sim,  58171208.137, 0, 24.98602,24.99800, 13.80000,10.99556,-0.01760,10.97789,  -4.071, -4.478, -0.007,  0,  -342004.7,   0.04997, 0, 
unit_sim,  58171208.237, 0, 24.99705,24.99705, 13.80000,10.99551,-0.01950,10.97592,  -4.478, -4.885, -0.008,  0,  -342001.8,   0.04997, 0, 
unit_sim,  58171208.337, 0, 25.01949,24.99875, 13.80000,10.99539,-0.02142,10.97387,  -4.885, -5.292, -0.010,  0,  -342008.4,   0.04996, 0, 
unit_sim,  58171208.437, 0, 25.01358,25.00045, 13.80000,10.99506,-0.02333,10.97161,  -5.292, -5.699, -0.012,  0,  -342015.1,   0.04996, 0, 
unit_sim,  58171208.537, 0, 25.00177,25.00177, 13.80000,10.99472,-0.02525,10.96933,  -5.699, -6.106, -0.013,  0,  -342020.5,   0.04996, 0, 
unit_sim,  58171208.637, 0, 24.97854,25.00007, 13.80000,10.99439,-0.02718,10.96706,  -6.106, -6.513, -0.015,  0,  -342015.0,   0.04996, 0, 
unit_sim,  58171208.737, 0, 24.98209,24.99837, 13.80000,10.99426,-0.02911,10.96498,  -6.513, -6.919, -0.017,  0,  -342009.6,   0.04996, 0, 
unit_sim,  58171208.837, 0, 24.98917,24.99667, 13.80000,10.99411,-0.03104,10.96288,  -6.919, -7.326, -0.019,  0,  -342004.2,   0.04996, 0, 
unit_sim,  58171208.937, 0, 25.00374,24.99837, 13.80000,10.99394,-0.03297,10.96075,  -7.326, -7.733, -0.022,  0,  -342011.1,   0.04995, 0, 
unit_sim,  58171209.037, 0, 24.98248,24.99667, 13.80000,10.99352,-0.03491,10.95837,  -7.733, -8.140, -0.024,  0,  -342005.8,   0.04995, 0, 
unit_sim,  58171209.137, 0, 24.98996,24.99497, 13.80000,10.99332,-0.03685,10.95621,  -8.140, -8.546, -0.027,  0,  -342000.5,   0.04995, 0, 
unit_sim,  58171209.237, 0, 25.00532,24.99667, 13.80000,10.99311,-0.03880,10.95403,  -8.546, -8.953, -0.029,  0,  -342007.5,   0.04995, 0, 
unit_sim,  58171209.337, 0, 24.98563,24.99497, 13.80000,10.99264,-0.04075,10.95159,  -8.953, -9.359, -0.032,  0,  -342002.4,   0.04995, 0, 
unit_sim,  58171209.437, 0, 24.99626,24.99626, 13.80000,10.99240,-0.04270,10.94936,  -9.359, -9.766, -0.035,  0,  -342008.0,   0.04994, 0, 
unit_sim,  58171209.537, 0, 25.01791,24.99796, 13.80000,10.99193,-0.04465,10.94691,  -9.766,-10.172, -0.038,  0,  -342015.1,   0.04994, 0, 
unit_sim,  58171209.637, 0, 25.01043,24.99966, 13.80000,10.99141,-0.04661,10.94440, -10.172,-10.578, -0.041,  0,  -342022.3,   0.04993, 0, 
unit_sim,  58171209.737, 0, 24.99587,24.99796, 13.80000,10.99088,-0.04858,10.94188, -10.578,-10.985, -0.044,  0,  -342017.3,   0.04993, 0, 
unit_sim,  58171209.837, 0, 25.01713,24.99966, 13.80000,10.99058,-0.05054,10.93958, -10.985,-11.391, -0.048,  0,  -342024.5,   0.04993, 0, 
unit_sim,  58171209.937, 0, 25.00886,25.00136, 13.80000,10.99001,-0.05251,10.93701, -11.391,-11.797, -0.051,  0,  -342031.8,   0.04992, 0, 
unit_sim,  58171210.037, 0, 24.99272,24.99966, 13.80000,10.98944,-0.05448,10.93443, -11.797,-12.203, -0.055,  0,  -342026.9,   0.04992, 0, 
unit_sim,  58171210.137, 0, 25.01083,25.00136, 13.80000,10.98908,-0.05646,10.93206, -12.203,-12.609, -0.059,  0,  -342034.3,   0.04992, 0, 
unit_sim,  58171210.237, 0, 24.99665,24.99966, 13.80000,10.98847,-0.05844,10.92944, -12.609,-13.015, -0.063,  0,  -342029.5,   0.04991, 0, 
unit_sim,  58171210.337, 0, 25.01870,25.00136, 13.80000,10.98808,-0.06042,10.92703, -13.015,-13.421, -0.067,  0,  -342036.9,   0.04991, 0, 
unit_sim,  58171210.437, 0, 25.01201,25.00306, 13.80000,10.98744,-0.06240,10.92437, -13.421,-13.826, -0.071,  0,  -342044.4,   0.04991, 0, 
unit_sim,  58171210.537, 0, 24.99902,25.00136, 13.80000,10.98678,-0.06439,10.92168, -13.826,-14.232, -0.075,  0,  -342039.7,   0.04990, 0, 
unit_sim,  58171210.637, 0, 25.02343,25.00306, 13.80000,10.98635,-0.06638,10.91922, -14.232,-14.637, -0.080,  0,  -342047.3,   0.04990, 0, 
unit_sim,  58171210.737, 0, 25.02146,25.00476, 13.80000,10.98566,-0.06838,10.91649, -14.637,-15.043, -0.084,  0,  -342055.0,   0.04989, 0, 
unit_sim,  58171210.837, 0, 25.01752,25.00646, 13.80000,10.98496,-0.07038,10.91374, -15.043,-15.448, -0.089,  0,  -342062.6,   0.04989, 0, 
unit_sim,  58171210.937, 0, 25.00965,25.00816, 13.80000,10.98424,-0.07238,10.91098, -15.448,-15.853, -0.094,  0,  -342070.3,   0.04988, 0, 
unit_sim,  58171211.037, 0, 24.99429,25.00646, 13.80000,10.98350,-0.07438,10.90819, -15.853,-16.259, -0.098,  0,  -342065.8,   0.04988, 0, 
unit_sim,  58171211.137, 0, 25.01398,25.00816, 13.80000,10.98299,-0.07639,10.90563, -16.259,-16.664, -0.103,  0,  -342073.6,   0.04987, 0, 
unit_sim,  58171211.237, 0, 25.00256,25.00646, 13.80000,10.98222,-0.07840,10.90280, -16.664,-17.069, -0.109,  0,  -342069.2,   0.04987, 0, 
unit_sim,  58171211.337, 0, 24.98012,25.00476, 13.80000,10.98168,-0.08042,10.90019, -17.069,-17.473, -0.114,  0,  -342064.8,   0.04987, 0, 
unit_sim,  58171211.437, 0, 24.98524,25.00306, 13.80000,10.98112,-0.08243,10.89757, -17.473,-17.878, -0.119,  0,  -342060.5,   0.04986, 0, 
unit_sim,  58171211.537, 0, 24.99547,25.00136, 13.80000,10.98054,-0.08445,10.89492, -17.878,-18.283, -0.125,  0,  -342056.2,   0.04986, 0, 
unit_sim,  58171211.637, 0, 25.01634,25.00306, 13.80000,10.97995,-0.08648,10.89226, -18.283,-18.687, -0.130,  0,  -342064.2,   0.04985, 0, 
unit_sim,  58171211.737, 0, 25.00728,25.00476, 13.80000,10.97910,-0.08850,10.88933, -18.687,-19.092, -0.136,  0,  -342072.2,   0.04984, 0, 
unit_sim,  58171211.837, 0, 24.98957,25.00306, 13.80000,10.97824,-0.09053,10.88639, -19.092,-19.496, -0.142,  0,  -342068.1,   0.04984, 0, 
unit_sim,  58171211.937, 0, 25.00453,25.00453, 13.80000,10.97760,-0.09256,10.88366, -19.496,-19.900, -0.148,  0,  -342075.3,   0.04983, 0, 
unit_sim,  58171212.037, 0, 24.98405,25.00283, 13.80000,10.97672,-0.09460,10.88069, -19.900,-20.304, -0.154,  0,  -342071.2,   0.04983, 0, 
unit_sim,  58171212.137, 0, 24.99311,25.00113, 13.80000,10.97606,-0.09664,10.87793, -20.304,-20.708, -0.160,  0,  -342067.2,   0.04982, 0, 
unit_sim,  58171212.237, 0, 25.01161,25.00283, 13.80000,10.97537,-0.09868,10.87514, -20.708,-21.112, -0.167,  0,  -342075.4,   0.04982, 0, 
unit_sim,  58171212.337, 0, 24.99823,25.00113, 13.80000,10.97443,-0.10072,10.87210, -21.112,-21.515, -0.173,  0,  -342071.5,   0.04981, 0, 
unit_sim,  58171212.437, 0, 25.02185,25.00283, 13.80000,10.97371,-0.10277,10.86927, -21.515,-21.919, -0.180,  0,  -342079.8,   0.04981, 0, 
unit_sim,  58171212.537, 0, 25.01831,25.00453, 13.80000,10.97274,-0.10482,10.86619, -21.919,-22.322, -0.187,  0,  -342088.1,   0.04980, 0, 
