unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel,Ib_h,Ib_s,mib,Ib, vb_sel,Vb_h,Vb_s,mvb,Vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving,
unit_sel, 66645896.417, 0, 0,  -0.0000034,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.08000,0.00000,0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.49510,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.000,   0.000, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 66645896.816, 0, 0,  -0.0000034,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.08000,0.00000,0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.49510,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.000,   0.000, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 66645896.916, 0, 0,  -0.0000034,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.08000,0.00000,0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.49079,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.000,   0.000, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 66645897.019, 0, 0,  -0.0000034,  6.00000,0.00000,6.00000,0.00000,0.00000,  6.00000,0.12234,   13.08000,0.00000,0.00000,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49510,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   5.000,   0.040, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 66645897.119, 0, 0,  -0.0000050,  6.00000,0.00010,6.00000,0.00010,0.00000,  5.99990,0.23873,   13.08000,0.01802,0.00088,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49940,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   5.000,   0.131, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 66645897.219, 0, 0,  -0.0000067,  6.00000,0.00010,6.00000,0.00010,0.00000,  5.99990,0.35281,   13.08000,0.02289,0.00195,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49940,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   5.000,   0.250, 1,   0.004,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 66645897.320, 0, 0,  -0.0000084,  6.00000,0.00010,6.00000,0.00010,0.00000,  5.99990,0.46574,   13.08000,0.02536,0.00311,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49510,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   5.000,   0.395, 1,   0.004,  0.394, -0.394,  5.000,  0.005,0,
unit_sel, 66645897.420, 0, 0,  -0.0000100,  6.00000,0.00010,6.00000,0.00010,0.00000,  5.99990,0.57533,   13.08000,0.02665,0.00425,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49510,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   5.000,   0.556, 1,   0.004,  0.394, -0.394,  5.000,  0.005,0,
unit_sel, 66645897.520, 0, 0,  -0.0000117,  6.00000,0.00010,6.00000,0.00010,0.00000,  5.99990,0.68275,   13.08000,0.02732,0.00538,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49940,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   5.000,   0.731, 1,   0.004,  0.394, -0.394,  5.000,  0.005,0,
unit_sel, 66645897.619, 0, 0,  -0.0000134,  6.00000,0.00010,6.00000,0.00010,0.00000,  5.99990,0.78699,   13.08000,0.02768,0.00646,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49940,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   5.000,   0.914, 1,   0.004,  0.394, -0.394,  5.000,  0.005,0,
unit_sel, 66645897.719, 0, 0,  -0.0000150,  6.00000,0.00010,6.00000,0.00010,0.00000,  5.99990,0.89022,   13.08000,0.02790,0.00750,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49079,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   4.505,   1.102, 1,   0.004,  0.394, -0.394,  5.000,  0.005,0,
unit_sel, 66645897.819, 0, 0,  -0.0000167,  6.00000,0.00010,6.00000,0.00010,0.00000,  5.99990,0.99140,   13.08001,0.02805,0.00851,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49510,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   3.688,   1.282, 1,   0.004,  0.394, -0.394,  5.000,  0.005,0,
unit_sel, 66645897.919, 0, 0,   0.0000150,  6.00000,0.00010,6.00000,0.00010,0.00000,  5.99990,1.09058,   13.08001,0.02816,0.00946,  1, 6.00000,6.00000, 1, 6.00000,  1, 13.49510,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   3.020,   1.448, 1,   0.004,  0.394, -0.394,  5.000,  0.005,0,
