unit_m,  c_time,       chm_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,  63009779.674, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00382,14.26263,   0.332,  0.332,  0.332,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009779.773, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00385,14.26266,   0.332,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009779.873, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00367,14.26248,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009779.973, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00362,14.26243,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.074, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00360,14.26241,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.173, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00359,14.26240,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.274, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00358,14.26239,   0.265,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.374, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00338,14.26219,   0.198,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.473, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00332,14.26213,   0.198,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.573, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00349,14.26230,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.674, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00353,14.26234,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.774, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00355,14.26236,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.874, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00356,14.26237,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009780.974, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00357,14.26238,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.074, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00357,14.26238,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.173, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00357,14.26238,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.274, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00357,14.26238,   0.265,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.373, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00337,14.26218,   0.198,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.474, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00352,14.26233,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.573, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00354,14.26235,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.673, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00355,14.26237,   0.265,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.774, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00336,14.26217,   0.198,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.874, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00351,14.26232,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009781.974, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00354,14.26235,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.074, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00355,14.26236,   0.265,  0.332,  0.332,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.174, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00376,14.26257,   0.332,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.274, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00362,14.26243,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.373, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00359,14.26240,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.474, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00358,14.26239,   0.265,  0.332,  0.332,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.573, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00377,14.26258,   0.332,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.674, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00362,14.26243,   0.265,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.774, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00339,14.26220,   0.198,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.874, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00332,14.26213,   0.198,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009782.974, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00349,14.26230,   0.265,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.074, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00332,14.26214,   0.198,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.174, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00349,14.26230,   0.265,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.274, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00332,14.26214,   0.198,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.373, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00349,14.26230,   0.265,  0.332,  0.332,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.474, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00372,14.26254,   0.332,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.573, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00360,14.26241,   0.265,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.674, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00338,14.26219,   0.198,  0.198,  0.198,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.774, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00331,14.26212,   0.198,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.874, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00348,14.26229,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009783.974, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00352,14.26233,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
unit_sim,  63009784.074, 0, 0, 10.37500,10.37500, 13.74150,14.45881,0.00354,14.26235,   0.265,  0.265,  0.265,-16.216,  1,        0.0,   1.00000, 0, 
