unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro0p_20230219, 2023-03-07T22:14:30,  75984441.016, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.472,     0.002,     0.002,    -0.000,12.45300,    13.80000,0.00002,12.47150,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:30,  75984441.116, 0.103,   1,  405720, 0,  0,  247,  0, 25.0,12.440,    -0.048,    -0.048,    -0.000,12.45300,    13.80000,-0.00066,12.44068,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:30,  75984441.219, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.478,    -0.045,    -0.045,    -0.000,12.45300,    13.80000,-0.00063,12.47845,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:30,  75984441.319, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.453,    -0.040,    -0.040,    -0.000,12.45300,    13.80000,-0.00056,12.45318,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:30,  75984441.419, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.503,    -0.031,    -0.031,    -0.000,12.45299,    13.80000,-0.00043,12.50344,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:31,  75984441.519, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.502,    -0.012,    -0.012,    -0.000,12.45299,    13.80000,-0.00017,12.50238,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:31,  75984441.619, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.501,     0.028,     0.028,    -0.000,12.45299,    13.80000,0.00037,12.50027,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:31,  75984441.719, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.497,     0.003,     0.003,    -0.000,12.45299,    13.80000,0.00003,12.49746,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:31,  75984441.819, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.491,    -0.046,    -0.046,    -0.000,12.45299,    13.80000,-0.00064,12.49179,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:31,  75984441.919, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.479,    -0.042,    -0.042,    -0.000,12.45299,    13.80000,-0.00059,12.47918,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:31,  75984442.019, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.453,    -0.034,    -0.034,    -0.000,12.45299,    13.80000,-0.00048,12.45383,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:31,  75984442.119, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.404,    -0.018,    -0.018,    -0.000,12.45299,    13.80000,-0.00026,12.40405,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:31,  75984442.219, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.405,     0.015,     0.015,    -0.000,12.45299,    13.80000,0.00019,12.40434,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
pro0p_20230219, 2023-03-07T22:14:31,  75984442.319, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,12.406,    -0.022,    -0.022,    -0.000,12.45299,    13.80000,-0.00031,12.40636,12.45299,  -0.032804, 0.05000,0.04999,0.05000,
