unit_h, 2024-01-14T13:44:52, 1705239892,  15.057,  13.529,   6.280,   6.457,  15.057,  13.529,   6.280,  0.8882,  0.0499,  0.9131,  13.409,  13.409,  -0.112, 0, 0,
unit_h, 2024-01-14T14:14:52, 1705241692,  15.057,  13.538,   5.377,   5.502,  15.057,  13.538,   5.377,  0.9164,  0.0499,  0.9881,  13.435,  13.435,  -0.142, 0, 0,
unit_h, 2024-01-14T14:44:52, 1705243492,  15.057,  13.460,   2.108,   2.203,  15.057,  13.460,   2.108,  0.9371,  0.0499,  0.9861,  13.418,  13.418,  -0.110, 0, 0,
unit_h, 2024-01-14T15:14:52, 1705245292,  14.995,  13.516,   3.533,   3.592,  14.995,  13.516,   3.533,  0.9524,  0.0493,  0.9884,  13.446,  13.446,  -0.145, 0, 0,
unit_h, 2024-01-14T15:44:52, 1705247092,  15.000,  13.809,   9.965,  10.363,  15.000,  13.809,   9.965,  0.9843,  0.0494,  0.9911,  13.613,  13.613,  -0.221, 0, 0,
unit_h, 2024-01-14T16:14:52, 1705248892,  15.187,  14.489,   0.127,   0.120,  15.187,  14.489,   0.127,  1.0000,  0.0511,  0.9983,  14.487,  14.487,   0.207, 0, 0,
unit_h, 2024-01-14T16:44:53, 1705250693,  15.312,  14.493,   0.022,   0.033,  15.312,  14.493,   0.022,  1.0000,  0.0523,  0.9982,  14.493,  14.493,   0.213, 0, 0,
unit_h, 2024-01-14T17:14:53, 1705252493,  15.437,  13.994,  -0.358,  -0.400,  15.437,  13.994,  -0.358,  0.9997,  0.0534,  0.9942,  14.001,  14.001,   0.667, 1024, 0,
unit_h, 2024-01-14T17:44:53, 1705254293,  15.500,  13.297,  -0.220,  -0.140,  15.500,  13.297,  -0.220,  0.9926,  0.0541,  0.9776,  13.301,  13.301,   0.499, 1024, 0,
unit_h, 2024-01-14T18:14:53, 1705256093,  15.562,  13.266,  -0.185,  -0.140,  15.562,  13.266,  -0.185,  0.9852,  0.0546,  0.9346,  13.270,  13.270,   0.138, 0, 0,
unit_h, 2024-01-14T18:44:53, 1705257893,  15.562,  13.266,  -0.220,  -0.227,  15.562,  13.266,  -0.220,  0.9842,  0.0546,  0.8945,  13.271,  13.271,   0.102, 0, 0,
unit_h, 2024-01-14T19:14:53, 1705259693,  15.562,  13.288,  -0.185,  -0.227,  15.562,  13.288,  -0.185,  0.9832,  0.0546,  0.8706,  13.292,  13.292,   0.078, 0, 0,
unit_h, 2024-01-14T19:44:53, 1705261493,  15.557,  13.283,  -0.220,  -0.227,  15.557,  13.283,  -0.220,  0.9822,  0.0546,  0.8584,  13.288,  13.288,   0.059, 1024, 0,
unit_h, 2024-01-14T20:14:53, 1705263293,  15.495,  13.292,  -0.220,  -0.140,  15.495,  13.292,  -0.220,  0.9818,  0.0540,  0.8513,  13.297,  13.297,   0.051, 0, 0,
unit_h, 2024-01-14T20:44:53, 1705265093,  15.432,  13.288,  -0.220,  -0.140,  15.432,  13.288,  -0.220,  0.9813,  0.0534,  0.8469,  13.292,  13.292,   0.044, 0, 0,
unit_h, 2024-01-14T21:14:53, 1705266893,  15.307,  13.288,  -0.185,  -0.227,  15.307,  13.288,  -0.185,  0.9815,  0.0522,  0.8441,  13.292,  13.292,   0.046, 0, 0,
unit_h, 2024-01-14T21:44:54, 1705268694,  15.245,  13.288,  -0.220,  -0.227,  15.245,  13.288,  -0.220,  0.9811,  0.0517,  0.8426,  13.292,  13.292,   0.038, 0, 0,
unit_h, 2024-01-14T22:14:54, 1705270494,  15.182,  13.288,  -0.185,  -0.140,  15.182,  13.288,  -0.185,  0.9806,  0.0511,  0.8424,  13.292,  13.292,   0.032, 0, 0,
unit_h, 2024-01-14T22:44:54, 1705272294,  15.057,  13.292,  -0.220,  -0.227,  15.057,  13.292,  -0.220,  0.9808,  0.0499,  0.8466,  13.297,  13.297,   0.034, 0, 0,
unit_h, 2024-01-14T23:14:54, 1705274094,  14.995,  13.297,  -0.185,  -0.227,  14.995,  13.297,  -0.185,  0.9804,  0.0493,  0.8454,  13.300,  13.300,   0.028, 0, 0,
unit_h, 2024-01-14T23:44:54, 1705275894,  14.932,  13.288,  -0.220,  -0.140,  14.932,  13.288,  -0.220,  0.9800,  0.0488,  0.8419,  13.292,  13.292,   0.020, 1024, 0,
unit_h, 2024-01-15T00:14:54, 1705277694,  14.870,  13.297,  -0.185,  -0.140,  14.870,  13.297,  -0.185,  0.9796,  0.0482,  0.8389,  13.300,  13.300,   0.020, 1024, 0,
unit_h, 2024-01-15T00:44:54, 1705279494,  14.745,  13.288,  -0.220,  -0.140,  14.745,  13.288,  -0.220,  0.9798,  0.0470,  0.8364,  13.292,  13.292,   0.021, 0, 0,
unit_h, 2024-01-15T01:14:54, 1705281294,  14.682,  13.292,  -0.185,  -0.227,  14.682,  13.292,  -0.185,  0.9794,  0.0464,  0.8341,  13.296,  13.296,   0.022, 0, 0,
unit_h, 2024-01-15T01:44:54, 1705283094,  14.557,  13.283,  -0.220,  -0.227,  14.557,  13.283,  -0.220,  0.9796,  0.0452,  0.8330,  13.288,  13.288,   0.021, 1024, 0,
unit_h, 2024-01-15T02:14:54, 1705284894,  14.495,  13.288,  -0.185,  -0.227,  14.495,  13.288,  -0.185,  0.9791,  0.0447,  0.8316,  13.292,  13.292,   0.021, 1024, 0,
unit_h, 2024-01-15T02:44:55, 1705286695,  14.432,  13.214,  -1.783,  -1.788,  14.432,  13.214,  -1.783,  0.9714,  0.0441,  0.7370,  13.248,  13.248,   0.061, 0, 0,
unit_h, 2024-01-15T03:14:55, 1705288495,  14.370,  13.223,  -1.507,  -1.528,  14.370,  13.223,  -1.507,  0.9641,  0.0435,  0.6960,  13.253,  13.253,   0.058, 0, 0,
unit_h, 2024-01-15T03:44:55, 1705290295,  14.370,  13.219,  -1.715,  -1.702,  14.370,  13.219,  -1.715,  0.9561,  0.0435,  0.6873,  13.252,  13.252,   0.057, 0, 0,
unit_h, 2024-01-15T04:14:55, 1705292095,  14.307,  13.223,  -1.123,  -1.095,  14.307,  13.223,  -1.123,  0.9493,  0.0429,  0.6886,  13.247,  13.247,   0.052, 0, 0,
unit_h, 2024-01-15T04:44:55, 1705293895,  14.245,  13.227,  -1.507,  -1.528,  14.245,  13.227,  -1.507,  0.9425,  0.0424,  0.6907,  13.257,  13.257,   0.052, 0, 0,
unit_h, 2024-01-15T05:14:55, 1705295695,  14.182,  13.240,  -1.123,  -1.095,  14.182,  13.240,  -1.123,  0.9366,  0.0418,  0.6966,  13.262,  13.262,   0.047, 0, 0,
unit_h, 2024-01-15T05:44:55, 1705297495,  14.182,  13.227,  -1.158,  -1.268,  14.182,  13.227,  -1.158,  0.9313,  0.0418,  0.7030,  13.249,  13.249,   0.043, 0, 0,
unit_h, 2024-01-15T06:14:55, 1705299295,  14.120,  13.240,  -0.915,  -0.920,  14.120,  13.240,  -0.915,  0.9270,  0.0412,  0.7109,  13.259,  13.259,   0.041, 0, 0,
unit_h, 2024-01-15T06:44:56, 1705301096,  14.057,  13.240,  -1.053,  -1.095,  14.057,  13.240,  -1.053,  0.9227,  0.0406,  0.7149,  13.261,  13.261,   0.043, 0, 0,
unit_h, 2024-01-15T07:14:56, 1705302896,  13.995,  13.245,  -0.845,  -0.920,  13.995,  13.245,  -0.845,  0.9184,  0.0400,  0.7169,  13.261,  13.261,   0.041, 0, 0,
unit_h, 2024-01-15T07:44:56, 1705304696,  13.870,  13.240,  -0.845,  -0.920,  13.870,  13.240,  -0.845,  0.9149,  0.0389,  0.7184,  13.257,  13.257,   0.041, 0, 0,
unit_h, 2024-01-15T08:14:56, 1705306496,  13.807,  13.240,  -0.880,  -0.920,  13.807,  13.240,  -0.880,  0.9109,  0.0382,  0.7176,  13.257,  13.257,   0.042, 0, 0,
unit_h, 2024-01-15T08:44:56, 1705308296,  13.745,  13.257,  -0.220,  -0.227,  13.745,  13.257,  -0.220,  0.9069,  0.0377,  0.7158,  13.262,  13.262,   0.039, 0, 0,
unit_h, 2024-01-15T09:14:56, 1705310096,  13.682,  13.266,  -0.220,  -0.227,  13.682,  13.266,  -0.220,  0.9064,  0.0371,  0.7459,  13.271,  13.271,   0.021, 0, 0,
unit_h, 2024-01-15T09:44:56, 1705311896,  13.682,  13.279,  -0.185,  -0.140,  13.682,  13.279,  -0.185,  0.9053,  0.0371,  0.7711,  13.283,  13.283,   0.018, 1024, 0,
unit_h, 2024-01-15T10:14:56, 1705313696,  13.687,  13.283,  -0.220,  -0.227,  13.687,  13.283,  -0.220,  0.9042,  0.0371,  0.7876,  13.288,  13.288,   0.015, 0, 0,
unit_h, 2024-01-15T10:44:57, 1705315497,  13.687,  13.279,  -0.185,  -0.140,  13.687,  13.279,  -0.185,  0.9032,  0.0371,  0.7964,  13.283,  13.283,   0.013, 0, 0,
unit_h, 2024-01-15T11:14:57, 1705317297,  13.750,  13.283,  -0.220,  -0.227,  13.750,  13.283,  -0.220,  0.9016,  0.0377,  0.8018,  13.288,  13.288,   0.011, 1024, 0,
unit_h, 2024-01-15T11:44:57, 1705319097,  13.750,  13.283,  -0.220,  -0.227,  13.750,  13.283,  -0.220,  0.9005,  0.0377,  0.8059,  13.288,  13.288,   0.012, 0, 0,
unit_h, 2024-01-15T12:14:57, 1705320897,  13.750,  13.279,  -0.220,  -0.140,  13.750,  13.279,  -0.220,  0.8995,  0.0377,  0.8081,  13.283,  13.283,   0.011, 1024, 0,
fltb,  date,             time_ux,    Tb_h, vb_h, ibmh, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2024-01-15T12:33:41, 1705322021,  13.750,  13.292,  -0.220,  -0.227,  13.750,  13.292,  -0.220,  0.8988,  0.0377,  0.8099,  13.275,  13.275,   0.011, 0, 0,
unit_f, 2024-01-15T12:33:51, 1705322031,  13.750,  13.275,  -0.220,  -0.140,  13.750,  13.275,  -0.220,  0.8988,  0.0377,  0.8099,  13.288,  13.288,   0.010, 0, 0,
unit_f, 2024-01-15T12:34:01, 1705322041,  13.750,  13.283,  -0.220,  -0.227,  13.750,  13.283,  -0.220,  0.8988,  0.0377,  0.8099,  13.296,  13.296,   0.011, 1024, 0,
unit_f, 2024-01-15T12:34:11, 1705322051,  13.750,  13.292,  -0.185,  -0.140,  13.750,  13.292,  -0.185,  0.8988,  0.0377,  0.8100,  13.292,  13.292,   0.012, 0, 0,
unit_f, 2024-01-15T12:34:21, 1705322061,  13.750,  13.283,  -0.220,  -0.227,  13.750,  13.283,  -0.220,  0.8988,  0.0377,  0.8100,  13.283,  13.283,   0.011, 0, 0,
unit_f, 2024-01-15T12:34:31, 1705322071,  13.750,  13.279,  -0.220,  -0.140,  13.750,  13.279,  -0.220,  0.8988,  0.0377,  0.8099,  13.292,  13.292,   0.011, 0, 0,
unit_f, 2024-01-15T12:34:41, 1705322081,  13.750,  13.283,  -0.220,  -0.140,  13.750,  13.283,  -0.220,  0.8988,  0.0377,  0.8100,  13.296,  13.296,   0.011, 0, 0,
fltb,  date,             time_ux,    Tb_h, vb_h, ibmh, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,

Sen::
Fault:
 cc_diff   -0.089  thr=  0.500 Fc^
 ib_diff   -0.016  thr= 10.000 Fd^
 e_wrap     0.011  thr= -0.786 Fo^  0.629 Fi^
 ib_quiet   0.001  thr=  0.005 Fq v

 soc    0.899  soc_inf   0.880 voc  13.292  voc_soc  13.299
 dis_tb_fa 0  dis_vb_fa 0  dis_ib_fa 0
 bms_off   0

 Tbh= 13.750  Tbm= 13.750 sel  13.750
 Vbh  13.288  Vbm  13.285 sel  13.288
 imh  -0.371  imm  -0.371 sel  -0.371
 inh  -0.454  inm  -0.371 sel  -0.371

 mod_tb 0 mod_vb 0 mod_ib  0
 mod_tb_dscn 0 mod_vb_dscn 0 mod_ib_amp_dscn 0 mod_ib_noa_dscn 0
 tb_s_st 1  vb_s_st 1  ib_s_st 1
 fake_faults 1 latched_fail 0 latched_fail_fake 0 preserving 0

 bare det n  0  x 
 bare det m  0  x 
 ib_dsc  1  0 'Fq v'
 ibd_lo  0  0 'Fd ^  *SA/*SB'
 ibd_hi  0  0 'Fd ^  *SA/*SB'
 red wv  0  0   'Fd, Fi/Fo ^'
 wl      0  0 'Fo ^'
 wh      0  0 'Fi ^'
 cc_dif  x  0 'Fc ^'
 ib n    0  0 'Fi 1'
 ib m    0  0 'Fi 1'
 vb      0  0 'Fv 1  *SV, *Dc/*Dv'
 tb      0  0 'Ft 1'
  0010000000000   00000000000
  CBA98765x3210 xxA9876543210
  fltw=1024     falw=0
fake_faults=>redl
Hd;

cmd: Hd

print_all_fault_buffer: iflt 134 nflt 140
unit_h, 2024-01-12T17:22:52, 1705080172,  14.625,  14.481,   0.013,   0.000,  14.625,  14.481,   0.013,  1.0000,  0.0459,  0.9982,  14.480,  14.480,   0.215, 0, 0,
unit_h, 2024-01-12T17:44:43, 1705081483,  14.750,  14.326,  -0.053,   0.000,  14.750,  14.326,  -0.053,  0.9987,  0.0471,  0.1578,  14.327,  14.327,   0.215, 0, 0,
unit_h, 2024-01-12T18:14:43, 1705083283,  15.250,  14.489,  -0.012,   0.033,  15.250,  14.489,  -0.012,  0.9999,  0.0517,  0.9982,  14.489,  14.489,   0.211, 0, 0,
unit_h, 2024-01-12T18:44:43, 1705085083,  15.437,  14.489,  -0.012,   0.033,  15.437,  14.489,  -0.012,  1.0000,  0.0534,  0.9982,  14.489,  14.489,   0.210, 0, 0,
unit_h, 2024-01-12T19:14:43, 1705086883,  15.625,  14.493,  -0.045,  -0.052,  15.625,  14.493,  -0.045,  0.9999,  0.0552,  0.9982,  14.494,  14.494,   0.207, 0, 0,
unit_h, 2024-01-12T19:44:43, 1705088683,  15.750,  14.489,  -0.012,  -0.052,  15.750,  14.489,  -0.012,  1.0000,  0.0564,  0.9982,  14.489,  14.489,   0.209, 0, 0,
unit_h, 2024-01-12T20:14:43, 1705090483,  15.875,  14.502,  -0.012,   0.033,  15.875,  14.502,  -0.012,  1.0000,  0.0576,  0.9982,  14.502,  14.502,   0.209, 0, 0,
unit_h, 2024-01-12T20:44:43, 1705092283,  15.998,  14.476,  -0.012,  -0.052,  15.998,  14.476,  -0.012,  0.9999,  0.0587,  0.9981,  14.477,  14.477,   0.218, 1024, 0,
unit_h, 2024-01-12T21:14:43, 1705094083,  16.062,  14.007,  -0.150,  -0.227,  16.062,  14.007,  -0.150,  0.9996,  0.0593,  0.9943,  14.010,  14.010,   0.639, 1024, 0,
unit_h, 2024-01-12T21:44:43, 1705095883,  16.062,  13.778,  -0.220,  -0.140,  16.062,  13.778,  -0.220,  0.9986,  0.0593,  0.9924,  13.783,  13.783,   0.753, 0, 0,
unit_h, 2024-01-12T22:14:44, 1705097684,  16.125,  13.619,  -0.185,  -0.140,  16.125,  13.619,  -0.185,  0.9992,  0.0599,  0.9910,  13.623,  13.623,   0.987, 0, 0,
unit_h, 2024-01-12T22:44:44, 1705099484,  16.125,  13.494,  -0.220,  -0.227,  16.125,  13.494,  -0.220,  0.9982,  0.0599,  0.9901,  13.498,  13.498,   0.973, 0, 0,
unit_h, 2024-01-12T23:14:44, 1705101284,  16.125,  13.426,  -0.185,  -0.227,  16.125,  13.426,  -0.185,  0.9972,  0.0599,  0.9869,  13.429,  13.429,   0.928, 0, 0,
unit_h, 2024-01-12T23:44:44, 1705103084,  16.125,  13.369,  -0.220,  -0.227,  16.125,  13.369,  -0.220,  0.9962,  0.0599,  0.9838,  13.374,  13.374,   0.860, 0, 0,
unit_h, 2024-01-13T00:14:44, 1705104884,  16.125,  13.339,  -0.185,  -0.140,  16.125,  13.339,  -0.185,  0.9951,  0.0599,  0.9818,  13.343,  13.343,   0.774, 0, 0,
unit_h, 2024-01-13T00:44:44, 1705106684,  16.125,  13.318,  -0.220,  -0.227,  16.125,  13.318,  -0.220,  0.9941,  0.0599,  0.9802,  13.323,  13.323,   0.678, 0, 0,
unit_h, 2024-01-13T01:14:44, 1705108484,  16.125,  13.292,  -0.185,  -0.227,  16.125,  13.292,  -0.185,  0.9931,  0.0599,  0.9756,  13.296,  13.296,   0.572, 0, 0,
unit_h, 2024-01-13T01:44:44, 1705110284,  16.118,  13.283,  -0.220,  -0.227,  16.118,  13.283,  -0.220,  0.9922,  0.0598,  0.9523,  13.288,  13.288,   0.466, 0, 0,
unit_h, 2024-01-13T02:14:44, 1705112084,  16.057,  13.279,  -0.185,  -0.140,  16.057,  13.279,  -0.185,  0.9918,  0.0592,  0.9159,  13.283,  13.283,   0.427, 0, 0,
unit_h, 2024-01-13T02:44:44, 1705113884,  15.995,  13.210,  -1.507,  -1.528,  15.995,  13.210,  -1.507,  0.9858,  0.0587,  0.8156,  13.240,  13.240,   0.165, 0, 0,
unit_h, 2024-01-13T03:14:45, 1705115685,  15.932,  13.223,  -1.610,  -1.702,  15.932,  13.223,  -1.610,  0.9791,  0.0581,  0.7190,  13.253,  13.253,   0.059, 0, 0,
unit_h, 2024-01-13T03:44:45, 1705117485,  15.932,  13.219,  -1.437,  -1.442,  15.932,  13.219,  -1.437,  0.9718,  0.0581,  0.6853,  13.248,  13.248,   0.057, 0, 0,
unit_h, 2024-01-13T04:14:45, 1705119285,  15.870,  13.232,  -1.297,  -1.355,  15.870,  13.232,  -1.297,  0.9654,  0.0575,  0.6817,  13.257,  13.257,   0.053, 0, 0,
unit_h, 2024-01-13T04:44:45, 1705121085,  15.870,  13.236,  -0.845,  -0.920,  15.870,  13.236,  -0.845,  0.9598,  0.0575,  0.6908,  13.252,  13.252,   0.043, 0, 0,
unit_h, 2024-01-13T05:14:45, 1705122885,  15.870,  13.240,  -1.158,  -1.095,  15.870,  13.240,  -1.158,  0.9560,  0.0575,  0.7071,  13.262,  13.262,   0.038, 0, 0,
unit_h, 2024-01-13T05:44:45, 1705124685,  15.807,  13.236,  -0.985,  -1.007,  15.807,  13.236,  -0.985,  0.9522,  0.0569,  0.7107,  13.256,  13.256,   0.043, 0, 0,
unit_h, 2024-01-13T06:14:45, 1705126485,  15.807,  13.249,  -0.810,  -0.833,  15.807,  13.249,  -0.810,  0.9477,  0.0569,  0.7108,  13.265,  13.265,   0.040, 0, 0,
unit_h, 2024-01-13T06:44:45, 1705128285,  15.807,  13.266,  -0.255,  -0.227,  15.807,  13.266,  -0.255,  0.9442,  0.0569,  0.7177,  13.271,  13.271,   0.027, 1024, 0,
unit_h, 2024-01-13T07:14:45, 1705130085,  15.745,  13.275,  -0.185,  -0.140,  15.745,  13.275,  -0.185,  0.9437,  0.0563,  0.7525,  13.278,  13.278,   0.019, 1024, 0,
unit_h, 2024-01-13T07:44:46, 1705131886,  15.745,  13.279,  -0.220,  -0.227,  15.745,  13.279,  -0.220,  0.9427,  0.0563,  0.7808,  13.283,  13.283,   0.017, 1024, 0,
unit_h, 2024-01-13T08:14:46, 1705133686,  15.745,  13.288,  -0.185,  -0.227,  15.745,  13.288,  -0.185,  0.9417,  0.0563,  0.7988,  13.292,  13.292,   0.014, 1024, 0,
unit_h, 2024-01-13T08:44:46, 1705135486,  15.682,  13.283,  -0.220,  -0.140,  15.682,  13.283,  -0.220,  0.9413,  0.0558,  0.8093,  13.288,  13.288,   0.014, 0, 0,
unit_h, 2024-01-13T09:14:46, 1705137286,  15.682,  13.297,  -0.185,  -0.227,  15.682,  13.297,  -0.185,  0.9403,  0.0558,  0.8190,  13.300,  13.300,   0.013, 1024, 0,
unit_h, 2024-01-13T09:44:46, 1705139086,  15.620,  13.283,  -0.220,  -0.140,  15.620,  13.283,  -0.220,  0.9398,  0.0552,  0.8317,  13.288,  13.288,   0.013, 0, 0,
unit_h, 2024-01-13T10:14:46, 1705140886,  15.620,  13.297,  -0.185,  -0.227,  15.620,  13.297,  -0.185,  0.9388,  0.0552,  0.8366,  13.300,  13.300,   0.012, 0, 0,
unit_h, 2024-01-13T10:44:46, 1705142686,  15.557,  13.275,  -0.220,  -0.140,  15.557,  13.275,  -0.220,  0.9384,  0.0546,  0.8415,  13.279,  13.279,   0.012, 1024, 0,
unit_h, 2024-01-13T11:14:46, 1705144486,  15.557,  13.292,  -0.185,  -0.227,  15.557,  13.292,  -0.185,  0.9374,  0.0546,  0.8441,  13.296,  13.296,   0.013, 0, 0,
unit_h, 2024-01-13T11:44:47, 1705146287,  15.495,  13.283,  -0.220,  -0.227,  15.495,  13.283,  -0.220,  0.9370,  0.0540,  0.8479,  13.288,  13.288,   0.013, 0, 0,
unit_h, 2024-01-13T12:14:47, 1705148087,  15.432,  13.297,  -0.185,  -0.140,  15.432,  13.297,  -0.185,  0.9366,  0.0534,  0.8503,  13.300,  13.300,   0.013, 0, 0,
unit_h, 2024-01-13T12:44:47, 1705149887,  15.432,  13.279,  -0.220,  -0.227,  15.432,  13.279,  -0.220,  0.9356,  0.0534,  0.8470,  13.283,  13.283,   0.013, 0, 0,
unit_h, 2024-01-13T13:14:47, 1705151687,  15.370,  13.279,  -0.185,  -0.227,  15.370,  13.279,  -0.185,  0.9352,  0.0528,  0.8449,  13.283,  13.283,   0.013, 0, 0,
unit_h, 2024-01-13T13:44:47, 1705153487,  15.307,  13.288,  -0.185,  -0.140,  15.307,  13.288,  -0.185,  0.9349,  0.0522,  0.8456,  13.292,  13.292,   0.012, 1024, 0,
unit_h, 2024-01-13T14:14:47, 1705155287,  15.245,  13.292,  -0.185,  -0.227,  15.245,  13.292,  -0.185,  0.9347,  0.0517,  0.8469,  13.296,  13.296,   0.012, 0, 0,
unit_h, 2024-01-13T14:44:47, 1705157087,  15.245,  13.292,  -0.150,  -0.140,  15.245,  13.292,  -0.150,  0.9341,  0.0517,  0.8502,  13.295,  13.295,   0.011, 0, 0,
unit_h, 2024-01-13T15:14:47, 1705158887,  15.182,  13.313,   0.022,   0.033,  15.182,  13.313,   0.022,  0.9344,  0.0511,  0.8611,  13.313,  13.313,   0.002, 1024, 0,
unit_h, 2024-01-13T15:44:47, 1705160687,  15.182,  13.297,  -0.115,  -0.140,  15.182,  13.297,  -0.115,  0.9341,  0.0511,  0.8779,  13.298,  13.298,   0.004, 0, 0,
unit_h, 2024-01-13T16:14:48, 1705162488,  15.120,  13.323,   0.057,   0.033,  15.120,  13.323,   0.057,  0.9349,  0.0505,  0.8959,  13.321,  13.321,  -0.005, 1024, 0,
unit_h, 2024-01-13T16:44:48, 1705164288,  15.120,  13.318,   0.197,   0.207,  15.120,  13.318,   0.197,  0.9357,  0.0505,  0.9304,  13.314,  13.314,  -0.012, 0, 0,
unit_h, 2024-01-13T17:14:48, 1705166088,  15.120,  13.339,   0.300,   0.293,  15.120,  13.339,   0.300,  0.9375,  0.0505,  0.9812,  13.333,  13.333,  -0.027, 1024, 0,
unit_h, 2024-01-13T17:44:48, 1705167888,  15.120,  13.348,   0.857,   0.813,  15.120,  13.348,   0.857,  0.9389,  0.0505,  0.9816,  13.332,  13.332,  -0.035, 0, 0,
unit_h, 2024-01-13T18:14:48, 1705169688,  15.125,  13.434,   1.448,   1.508,  15.125,  13.434,   1.448,  0.9460,  0.0506,  0.9854,  13.406,  13.406,  -0.097, 0, 0,
unit_h, 2024-01-13T18:44:48, 1705171488,  15.125,  13.460,   2.352,   2.463,  15.125,  13.460,   2.352,  0.9513,  0.0506,  0.9862,  13.415,  13.415,  -0.114, 0, 0,
unit_h, 2024-01-13T19:14:48, 1705173288,  15.187,  13.460,   1.343,   1.422,  15.187,  13.460,   1.343,  0.9603,  0.0511,  0.9871,  13.433,  13.433,  -0.122, 0, 0,
unit_h, 2024-01-13T19:44:48, 1705175088,  15.250,  13.438,   0.892,   0.900,  15.250,  13.438,   0.892,  0.9667,  0.0517,  0.9861,  13.421,  13.421,  -0.106, 1024, 0,
unit_h, 2024-01-13T20:14:48, 1705176888,  15.312,  13.395,   0.197,   0.293,  15.312,  13.395,   0.197,  0.9691,  0.0523,  0.9851,  13.391,  13.391,  -0.087, 0, 0,
unit_h, 2024-01-13T20:44:49, 1705178689,  15.375,  13.352,  -0.150,  -0.140,  15.375,  13.352,  -0.150,  0.9686,  0.0529,  0.9827,  13.355,  13.355,  -0.047, 0, 0,
unit_h, 2024-01-13T21:14:49, 1705180489,  15.437,  13.331,  -0.185,  -0.140,  15.437,  13.331,  -0.185,  0.9671,  0.0534,  0.9814,  13.334,  13.334,  -0.026, 0, 0,
unit_h, 2024-01-13T21:44:49, 1705182289,  15.437,  13.313,  -0.220,  -0.227,  15.437,  13.313,  -0.220,  0.9661,  0.0534,  0.9808,  13.318,  13.318,  -0.017, 1024, 0,
unit_h, 2024-01-13T22:14:49, 1705184089,  15.500,  13.318,  -0.185,  -0.140,  15.500,  13.318,  -0.185,  0.9646,  0.0541,  0.9804,  13.322,  13.322,  -0.007, 0, 0,
unit_h, 2024-01-13T22:44:49, 1705185889,  15.500,  13.305,  -0.220,  -0.227,  15.500,  13.305,  -0.220,  0.9635,  0.0541,  0.9801,  13.309,  13.309,  -0.005, 0, 0,
