=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.06.13 08:16:05 =~=~=~=~=~=~=~=~=~=~=~=
unit_sel,      290.254, 0, 0,  -0.0000002,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   14.70000,0.00000,-0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 0.00000,14.64000, 1, 14.64000,   0.00,25.00, 1, 25.00, 0, 0,  -0.000,   0.000, 1, 500.000,628.864,-786.080, 10.000,  0.005,0,
unit_sim,       290.254, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
pro0p_v20230403, 2023-06-13T12:23:18,       290.254, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69997,   0.000029, 1.00000,1.00000,1.00000,0.01400,
unit_sel,      290.654, 0, 0,  -0.0000002,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   14.70000,0.00000,-0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 0.00000,14.64000, 1, 14.64000,   0.00,25.00, 1, 25.00, 0, 0,  -0.000,   0.000, 1, 500.000,628.864,-786.080, 10.000,  0.005,0,
unit_sim,       290.654, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
pro0p_v20230403, 2023-06-13T12:23:18,       290.654, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69997,   0.000029, 1.00000,1.00000,1.00000,0.01400,
unit_sel,      291.054, 0, 0,  -0.0000002,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   14.70000,0.00000,-0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 0.00000,14.64000, 1, 14.64000,   0.00,25.00, 1, 25.00, 0, 0,  -0.000,   0.000, 1, 500.000,628.864,-786.080, 10.000,  0.005,0,
unit_sim,       291.054, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
pro0p_v20230403, 2023-06-13T12:23:19,       291.054, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69997,   0.000029, 1.00000,1.00000,1.00000,0.01400,
unit_sel,      291.454, 0, 0,  -0.0000002,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   14.70000,0.00000,-0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 0.00000,14.64000, 1, 14.64000,   0.00,25.00, 1, 25.00, 0, 0,  -0.000,   0.000, 1, 500.000,628.864,-786.080, 10.000,  0.005,0,
unit_sim,       291.454, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
pro0p_v20230403, 2023-06-13T12:23:19,       291.454, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69997,   0.000029, 1.00000,1.00000,1.00000,0.01400,
unit_sel,      291.854, 0, 0,  -0.0000002,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   14.70000,0.00000,-0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 0.00000,14.64000, 1, 14.64000,   0.00,25.00, 1, 25.00, 0, 0,  -0.000,   0.000, 1, 500.000,628.864,-786.080, 10.000,  0.005,0,
unit_sim,       291.854, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
pro0p_v20230403, 2023-06-13T12:23:19,       291.854, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69997,   0.000029, 1.00000,1.00000,1.00000,0.01400,
unit_sel,      292.254, 0, 0,  -0.0000002,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   14.70000,0.00000,-0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 0.00000,14.64000, 1, 14.64000,   0.00,25.00, 1, 25.00, 0, 0,  -0.000,   0.000, 1, 500.000,628.864,-786.080, 10.000,  0.005,0,
unit_sim,       292.254, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
pro0p_v20230403, 2023-06-13T12:23:20,       292.254, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69997,   0.000029, 1.00000,1.00000,1.00000,0.01400,
unit_sel,      292.654, 0, 0,  -0.0000002,  0.00000,0.00000,0.000v00,0.00000,0.00000,  0.00000,0.00000,   14.70000,0.00000,-0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 0.00000,14.64000, 1, 14.64000,   0.00,25.00, 1, 25.00, 0, 0,  -0.000,   0.000, 1, 500.000,628.864,-786.080, 10.000,  0.005,0,
unit_sim,       292.654, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
pro0p_v20230403, 2023-06-13T12:23:20,       292.654, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69997,   0.000029, 1.00000,1.00000,1.00000,0.01400,
0unit_sel,      293.054, 0, 0,  -0.0000002,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   14.70000,0.00000,-0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 0.00000,14.64000, 1, 14.64000,   0.00,25.00, 1, 25.00, 0, 0,  -0.000,   0.000, 1, 500.000,628.864,-786.080, 10.000,  0.005,0,
unit_sim,       293.054, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
pro0p_v20230403, 2023-06-13T12:23:21,       293.054, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69997,   0.000029, 1.00000,1.00000,1.00000,0.01400,
unit_sel,      293.454, 0, 0,  -0.0000002,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   14.70000,0.00000,-0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 0.00000,14.64000, 1, 14.64000,   0.00,25.00, 1, 25.00, 0, 0,  -0.000,   0.000, 1, 500.000,628.864,-786.080, 10.000,  0.005,0,
unit_sim,       293.454, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
pro0p_v20230403, 2023-06-13T12:23:21,       293.454, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69997,   0.000029, 1.00000,1.00000,1.00000,0.01400,
;echo: v0, 4
echo: v0, 0
sp.debug 2 to 0
v0;echo: v0, 4
echo: v0, 0
sp.debug 0 to 0
